gyrox;gyroy;gyroz;promx;promy;promz;label
-1.2571934;0.285881032;1.431368996;-1.429184381;-2.602437865;6.505513113;mal
-1.451606877;0.229435552;1.554769994;-1.235932236;-2.965005907;6.851797984;mal
-1.666130782;0.199213311;1.617522019;-0.672368641;-3.234643197;7.244318333;mal
-1.763825291;0.161045202;1.64021797;-0.217101789;-3.316826728;7.624199709;mal
-1.676472934;0.14442579;1.653306101;0.012282382;-3.307305135;8.045185541;mal
-1.597996284;0.182661786;1.729764947;0.287330732;-3.425904656;8.524205598;mal
-1.475503993;0.10881797;1.859168774;0.640008364;-3.699818119;8.997077379;mal
-1.293412479;-0.008306267;1.969821686;0.87314597;-3.970818505;9.399658129;mal
-1.155256794;-0.053597615;2.087519412;1.1429496;-4.082963648;9.735585295;mal
-1.010357848;-0.098799723;2.206391237;1.156043285;-4.007567548;10.15460931;mal
-0.770184859;-0.06815574;2.282876816;0.930533268;-3.7804231;10.74552803;mal
-0.427097671;0.012370771;2.449611925;1.167206337;-3.657322145;11.46831675;mal
-0.040698613;0.021868275;2.547415585;1.908832716;-3.8813552;12.21033926;mal
0.350404326;-0.104592346;2.621256794;2.983866195;-4.334583238;12.88971885;mal
0.566392845;-0.23142934;2.80986528;4.20642471;-4.812621185;13.62187635;mal
0.749305657;-0.192659845;3.025012202;5.581158111;-4.999227923;14.73149707;mal
1.018918913;-0.210894509;3.119176705;5.881364115;-4.65190155;16.09681;mal
1.173416306;-0.376576983;3.149972213;5.098815452;-4.401878302;17.36117251;mal
1.255697171;-0.445877149;3.22251858;4.545082612;-4.600976253;18.14984615;mal
1.351472934;-0.460985469;3.291183417;4.031921673;-4.853385199;18.36146491;mal
1.544953023;-0.378776151;3.319837937;2.974463409;-4.857516593;18.38828846;mal
1.701724459;-0.394984748;3.349979978;1.630566563;-4.644211477;18.73744181;mal
1.953775097;-0.425422019;3.366815918;1.109973066;-4.458451472;19.35357396;mal
2.424915141;-0.358804493;3.386859401;1.419225781;-4.352118775;19.8872776;mal
2.926040155;-0.290739767;3.439117859;1.601216588;-4.420838375;20.38480025;mal
3.368406656;-0.273983417;3.378604659;1.5372906;-4.661125831;21.20880733;mal
3.798221187;-0.16432751;3.287628286;1.712282957;-4.978880595;22.18628678;mal
4.047707266;-0.095761841;3.276141043;3.013660909;-5.446593087;22.92369179;mal
4.102871048;-0.097809484;3.272140599;4.413583735;-6.051812309;23.43158931;mal
3.89376162;-0.184780643;3.284048863;5.453129254;-6.637138858;24.23274693;mal
3.504472823;-0.369531226;3.292752579;6.2687961;-6.938982219;25.54401436;mal
3.01827604;-0.495104437;3.256119745;6.98633811;-7.268292519;26.8303449;mal
2.550760067;-0.549069551;3.14416761;8.332326099;-7.322364859;27.99899918;mal
2.081735441;-0.551025513;3.004259013;9.50441966;-7.479153637;29.08037752;mal
1.725554576;-0.562474487;2.80103777;9.287633166;-7.146190406;30.20174965;mal
1.390797227;-0.447148641;2.511821464;8.432141218;-6.238733538;31.61166979;mal
1.011703882;-0.27829462;2.298784748;8.071170974;-5.844523341;32.93442489;mal
0.69298264;-0.200702329;2.139466999;7.598994569;-6.439435703;33.72828092;mal
0.267108985;-0.215773988;1.94292041;7.004067711;-7.238383146;34.21838234;mal
-0.419651913;-0.314347144;1.697674875;6.940512805;-8.063596435;34.58261864;mal
-1.15187249;-0.449195785;1.438001165;7.686167152;-8.541972498;35.73250701;mal
-1.832083417;-0.547451359;1.170892679;9.219277323;-8.197941684;37.50188826;mal
-2.283275707;-0.513449917;0.84165147;10.76212462;-8.202712757;39.06508158;mal
-2.662942041;-0.435943705;0.55130477;11.42888041;-8.639093029;39.29534823;mal
-2.972869662;-0.366157238;0.371244149;12.08995627;-8.851624828;38.9378901;mal
-3.20040782;-0.249446811;0.243506212;13.46721973;-8.638151875;39.4526346;mal
-3.362663172;-0.114771436;0.127754354;14.85625635;-8.362901776;40.28299906;mal
-3.569327565;0.004979867;-0.059511425;15.35505267;-8.049207475;40.58218256;mal
-3.798377704;0.082421242;-0.244903494;15.34484093;-7.879514601;41.24056685;mal
-3.97148386;0.107327842;-0.446621076;15.53565558;-7.842396313;42.49954712;mal
-3.999564892;0.174885746;-0.675333999;15.7486855;-7.919397229;43.06648173;mal
-3.905651026;0.239884803;-0.817581919;15.36142377;-8.599050711;42.84977902;mal
-3.730753577;0.215630837;-0.876806212;14.86111151;-8.879973151;42.66582843;mal
-3.497562673;0.206331115;-0.805833056;13.52423598;-8.701660275;42.41443743;mal
-3.322394065;0.129865557;-0.71229584;11.5698898;-8.469402157;41.77689899;mal
-3.267222851;0.001513367;-0.660765724;11.17337903;-8.399215149;40.98383076;mal
-3.257647809;-0.12519878;-0.605353799;12.4513225;-8.290704045;40.90613047;mal
-3.310979257;-0.21112091;-0.53040538;14.06269681;-7.95092863;41.43592316;mal
-3.306042152;-0.323386855;-0.497379922;14.96661355;-7.63329173;41.61057262;mal
-3.101666611;-0.398424792;-0.428677537;14.98741451;-7.489694637;41.05258578;mal
-2.713248031;-0.486172546;-0.329760177;14.6430437;-7.368710504;41.15756368;mal
-2.242952579;-0.596389739;-0.271493844;13.00341407;-7.302322703;41.46227359;mal
-1.672396229;-0.609866167;-0.139285413;10.37943681;-7.645744645;40.68855896;mal
-1.094072102;-0.694245702;-0.035389351;8.813499416;-7.902049485;39.81585395;mal
-0.554627787;-0.785056683;0.018343372;7.811702427;-8.013570436;38.60659673;mal
-0.007158014;-0.785906988;0.111639212;6.845037349;-8.222727672;37.63512229;mal
0.503072657;-0.739776872;0.215675596;6.371697353;-8.079292451;36.71228976;mal
1.069843649;-0.702350083;0.26646051;5.840892377;-8.353950054;36.22464393;mal
1.59324487;-0.580373267;0.313288131;5.592384001;-8.558854825;35.6292392;mal
1.807715696;-0.411399834;0.366707543;5.992302499;-8.836009022;34.83449696;mal
1.798217637;-0.262206045;0.384829728;6.679955516;-8.828604434;33.96549713;mal
1.897095397;-0.098546589;0.377210871;7.06735667;-8.50514725;32.81532546;mal
2.112846256;0.074428453;0.261483084;7.153765094;-8.035292089;31.24477338;mal
2.195157515;0.089293123;0.206889351;6.806117871;-7.77146238;29.8975095;mal
2.265448031;0.051044426;0.18189756;6.154476034;-7.516463947;28.79931032;mal
2.444049806;0.128335496;0.191014864;5.495614632;-7.431954431;27.904719;mal
2.836301886;0.249372324;0.136314753;4.801932552;-7.537238374;26.85788148;mal
3.262919412;0.242475097;0.081748308;4.563410621;-7.273454643;25.62017846;mal
3.614422629;0.438276484;0.057176373;4.900468064;-7.055139323;24.0829404;mal
3.660234443;0.678549362;-0.025497781;5.423248892;-6.518623075;22.74759143;mal
3.556382696;0.640649639;-0.081390072;5.900177446;-5.784126228;21.93407127;mal
3.391462285;0.550677981;-0.126854243;6.213197594;-5.229937073;21.22213534;mal
3.071612368;0.466220189;-0.235918026;6.088250023;-4.594956395;19.57158429;mal
2.733115086;0.377577926;-0.287288963;5.679356065;-4.406899827;17.54293937;mal
2.473687798;0.30866467;-0.294390183;5.438457303;-4.043867151;16.01258182;mal
2.249565446;0.241902607;-0.270413533;5.242399653;-3.354937422;14.530481;mal
2.105996561;0.207508763;-0.18931492;3.933265982;-2.937825698;12.69788566;mal
2.045081919;0.229931448;-0.172132779;2.361562179;-2.46853271;10.7443207;mal
2.145968941;0.116451192;-0.113761509;2.101665876;-2.140935733;9.525129262;mal
2.185895729;0.15836051;0.017126789;0.792068449;-1.620390001;8.58985563;mal
2.338506711;0.432917748;0.18814914;-1.267598296;-0.743741459;7.422110655;mal
2.585064226;0.272224737;0.31536162;-2.21561771;-0.450967964;6.070451332;mal
2.95286944;0.214992956;0.438822962;-2.997999861;-0.688211725;4.397163918;mal
3.303730172;0.415413755;0.542779257;-3.779336475;-0.926866474;2.752489762;mal
3.914332058;0.492391625;0.673450527;-4.1244938;-0.779081227;1.05244782;mal
4.63166051;0.519221575;0.840890238;-4.220104688;-0.03824888;-0.717273526;mal
5.250156295;0.504749806;1.0831203;-4.157171356;0.811263884;-2.777008466;mal
5.835740433;0.476421298;1.343371436;-4.357925299;1.663544783;-5.039378361;mal
6.50462091;0.481140322;1.611719911;-5.098335007;2.659105462;-7.060530448;mal
6.965144204;0.440454298;1.81778619;-6.489221582;3.362476721;-8.753302274;mal
7.280821686;0.331974154;1.956946922;-7.273092321;3.830752766;-9.931672181;mal
7.570073378;0.260460177;1.993729617;-7.47713377;4.437029896;-11.09893331;mal
8.073234554;0.228399334;1.913455075;-8.022940084;4.947924182;-12.89518659;mal
8.829096506;0.347991958;2.044777038;-8.724863024;5.342558752;-14.8301856;mal
9.240467055;0.313481364;2.127721852;-9.29609687;5.693093944;-16.17337451;mal
9.432707709;0.487052801;2.073090238;-9.631981775;6.017517309;-17.14977191;mal
9.743011314;0.663774487;2.017768109;-10.34594013;6.288994841;-17.94298794;mal
9.760875874;0.506665003;1.993206156;-11.13534223;6.546198306;-18.37236565;mal
9.455765114;0.473926789;1.830267332;-11.61819895;6.602655765;-18.85468538;mal
8.834659346;0.527469606;1.645768885;-11.60673544;6.996102391;-19.73131377;mal
8.04167371;0.63608142;1.342184581;-10.95930906;7.546850146;-20.76052978;mal
7.402947476;0.730279368;0.88342579;-10.30779927;7.660090671;-21.60259918;mal
7.356498281;0.567426622;0.455836772;-9.24065081;7.963124439;-22.19839963;mal
7.947026345;0.565454798;0.100899612;-7.753566899;8.462958605;-22.48495858;mal
8.792755241;0.554052357;-0.010768719;-7.096530298;8.388650306;-23.08611449;mal
9.150696339;0.388209706;-0.084768053;-7.336243268;7.941425826;-23.89592351;mal
8.891361897;0.635576373;-0.016520854;-7.787411802;7.307906276;-24.50587723;mal
7.5007335;0.868810039;0.141974043;-7.204358695;7.281735097;-25.21456914;mal
4.810556572;0.809155019;0.238772601;-6.685569435;7.42719986;-26.00572297;mal
1.154450638;0.56347482;0.083885413;-6.57390394;7.503140481;-26.64171811;mal
-2.756877593;0.073264004;-0.570068941;-6.451204279;7.220751116;-26.791655;mal
-6.110602329;-0.702262119;-1.304145757;-6.219885449;7.027549836;-26.83199863;mal
-8.358538159;-1.098089407;-1.882763283;-5.867618332;7.151594096;-27.17887361;mal
-9.358506656;-1.222482252;-2.352831947;-5.907049676;7.171562752;-27.51024175;mal
-9.234731337;-1.214734609;-2.730849695;-6.128036327;7.431993463;-27.55181637;mal
-9.057984859;-1.38752274;-2.72724132;-6.351250266;7.911867238;-27.36198664;mal
-8.652195785;-1.152910649;-2.295491237;-7.763559387;8.142504994;-27.52530973;mal
-7.829947532;-0.700701553;-1.88369645;-9.989942896;8.140752313;-28.06216032;mal
-6.802975596;-0.820207155;-1.666530227;-10.51458462;8.117926538;-28.04221834;mal
-5.875152468;-1.03641442;-1.578329063;-10.15540799;8.154558783;-28.06085262;mal
-4.501826511;-0.981662341;-1.297809595;-10.44803723;8.104209306;-28.27082458;mal
-4.613555019;-2.449455075;-1.319037105;-10.48139294;7.844992021;-28.37382465;mal
-5.7765868;-3.863788186;-1.583502718;-9.878371033;7.959439958;-28.26983005;mal
-5.782170826;-3.820623128;-1.447780366;-9.737977092;7.786843579;-28.10404212;mal
-4.658148419;-3.375469994;-1.253738824;-8.22943938;8.006335846;-27.51966692;mal
-4.482404049;-3.399997781;-1.301112368;-6.603640465;8.37906347;-27.28210618;mal
-5.43880721;-3.646756073;-1.320685413;-6.073452511;7.925379387;-27.34390547;mal
-6.690082141;-3.32157066;-1.194545092;-4.625141973;7.756598118;-26.96957381;mal
-7.455101775;-2.808869107;-1.052462562;-3.384414561;7.642398778;-26.53137807;mal
-7.409253356;-2.64209401;-1.002223073;-3.049000137;7.179684652;-26.37088346;mal
-6.670091736;-2.351839323;-0.943760122;-2.258978122;6.983695004;-26.31706107;mal
-5.290759068;-1.68885452;-0.808148308;-1.355510025;7.021970558;-26.26333923;mal
-3.355207654;-0.829869662;-0.584256184;-0.703181697;6.962447828;-26.35244912;mal
-1.320949806;-0.018769273;-0.20289878;-0.917095482;7.116390274;-26.38665788;mal
0.228417083;0.761730449;0.251854964;-1.498854843;7.330414384;-25.95355783;mal
1.770385358;1.620999556;1.087622296;-1.954304876;7.753821889;-25.41306048;mal
2.876999279;1.481411481;1.948293566;-1.961667657;7.725337802;-25.36377892;mal
2.666212091;0.879937715;2.301895674;-0.751096467;7.297837737;-25.20104905;mal
1.763014975;0.426060455;2.345987798;0.15968878;7.253326274;-24.9008954;mal
0.68246528;0.192140544;2.135850028;-0.642775667;7.780068056;-24.93368409;mal
-0.227321464;-0.111044814;1.954010871;-0.763783239;8.039794924;-24.48010358;mal
-1.360637105;-0.752108486;1.906702052;-0.192545933;8.343976232;-23.83258464;mal
-2.845382418;-1.409597615;1.715691958;-0.011323626;8.499201832;-23.50204909;mal
-4.540603993;-1.790933999;1.428836661;-1.096665062;8.202863034;-23.21264202;mal
-5.842838159;-1.980558625;1.082777149;-1.839413176;7.802582537;-22.36995991;mal
-6.641362618;-1.919094565;0.78286051;-1.782842716;7.746255652;-21.90130384;mal
-7.137864559;-1.624581974;0.520787022;-1.777529344;7.806633826;-21.68390123;mal
-7.417137549;-1.208189296;0.353220632;-2.662049254;7.439410653;-21.31524656;mal
-7.522787854;-0.791016084;0.335622019;-3.644214479;7.22774323;-20.84133901;mal
-7.308752468;-0.511800055;0.6041934;-4.913210948;6.972652144;-20.40800049;mal
-7.083652024;-0.697828785;1.15741198;-5.916536842;6.744148485;-20.21480119;mal
-7.005215973;-0.98838264;1.849544204;-6.011748404;6.718232624;-20.09652501;mal
-7.299074321;-1.334865446;2.410290405;-5.076173965;6.648654391;-19.7839609;mal
-7.634950915;-1.780242097;2.632584859;-4.160670702;6.454460672;-19.35080134;mal
-7.7516599;-1.996727011;2.40913056;-3.548348396;6.387936636;-19.08603565;mal
-7.327379811;-1.73873838;2.225697005;-2.984407523;6.470208909;-18.92625821;mal
-6.478980921;-1.396583971;2.242962673;-2.818989099;6.342646024;-18.7343172;mal
-5.351040211;-1.119707377;2.367835164;-2.819278866;6.082128952;-18.5289033;mal
-4.185805879;-0.979971436;2.454365779;-2.747621714;5.872878454;-18.266378;mal
-2.936986356;-1.085205546;2.537372158;-2.344753141;5.586849653;-17.8474857;mal
-1.958129728;-0.87171381;2.707900277;-1.813052835;5.359522688;-17.22189851;mal
-1.224132945;-0.567498835;2.909543816;-1.947899129;5.205159764;-16.72264684;mal
-0.550616972;-0.398392512;3.117912424;-1.946776929;5.066732604;-16.37990191;mal
-0.153046034;-0.231054631;3.285051026;-1.743423365;4.761553912;-16.1557731;mal
0.075337826;0.327054077;3.15606528;-1.831128712;4.29948916;-16.13787489;mal
0.57552751;0.810575485;2.762384637;-2.150622168;3.86757805;-15.87690284;mal
1.32304071;0.98674487;2.391612646;-2.49493493;3.961477717;-15.28024981;mal
1.859597615;1.222318026;2.017129895;-3.62983489;3.95479976;-14.97361787;mal
2.562232668;1.221683028;1.529967831;-4.247427304;3.688553116;-14.54647101;mal
3.169729562;0.505831115;0.989638159;-4.681394435;3.48977471;-14.16400318;mal
4.478141597;0.813267776;1.030249029;-4.739773931;3.421210709;-13.63047944;mal
5.693519689;1.783500222;1.22227005;-5.009837196;3.205148545;-13.38751766;mal
6.746162784;1.944416694;1.055097393;-5.407085231;3.214815324;-12.8893422;mal
7.397665835;1.704397116;0.710465336;-5.688988323;3.204858616;-12.51060985;mal
7.639541986;1.781353855;0.483963283;-5.738449661;3.155445731;-12.37642842;mal
7.846140155;2.082356628;0.365983916;-5.647311421;3.15185358;-12.2956848;mal
7.26661015;2.089013977;0.159212646;-5.5970975;3.282092896;-12.07160897;mal
6.083759068;1.83423472;0.131618026;-5.530063506;3.414470467;-11.81240241;mal
4.424938991;1.51021381;0.158438991;-5.569644521;3.423423051;-11.54295087;mal
2.409054853;1.08945391;0.078940765;-5.326188718;3.443643836;-11.3318208;mal
0.680880311;0.815712923;0.185878979;-4.687929245;3.367153702;-10.99756511;mal
-0.537029784;0.707798558;0.568765668;-3.878918788;3.235515943;-10.59074774;mal
-1.489222684;0.429552302;1.004124626;-2.435178441;3.299076485;-10.17008185;mal
-2.541890183;-0.327039379;1.17877482;-0.96947667;3.051736885;-9.903321921;mal
-2.857641597;-1.24727787;1.091864115;-0.533297951;2.574674895;-9.713849701;mal
-2.137844038;-2.216205546;1.050761287;-0.320973263;2.433168532;-9.610431713;mal
-0.532871991;-3.090427898;1.241850083;0.221466149;2.520938041;-9.38199861;mal
1.341790738;-3.995369994;1.880792845;0.532059631;2.584613894;-9.161197874;mal
3.038232668;-5.382420965;2.946545202;0.680671559;2.52073618;-9.066019867;mal
4.281001608;-6.636060288;4.574245258;1.174323323;2.524814184;-8.837780131;mal
5.13581442;-7.429978869;6.634361342;1.855839202;2.539391819;-8.473215029;mal
5.791780643;-7.891518081;8.689657349;2.154061239;2.312133824;-8.128851356;mal
5.164920022;-8.746906656;10.48008702;2.194741323;2.139672311;-7.774789269;mal
3.527739046;-9.782658347;11.92956822;2.141748144;2.022596844;-7.471102699;mal
1.722336883;-10.24049845;13.31368824;2.164251394;1.873703847;-7.203478186;mal
-0.172258125;-10.97153594;14.70867859;2.414540633;1.708138319;-6.834232233;mal
-0.396871381;-12.03974165;16.46545031;2.625146393;1.639934338;-6.41858439;mal
0.843088408;-13.06984293;18.85950782;2.03565336;1.654290586;-6.193342508;mal
2.723336938;-13.99304354;21.95973295;1.698591041;1.614323956;-6.000956673;mal
4.372140876;-15.1534888;25.347464;1.565146148;1.526193921;-5.731465913;mal
-3.234929673;-20.93736001;26.10026317;1.255929983;1.258758065;-5.49707496;mal
-7.355685746;-24.99014432;26.30201387;0.961664979;1.114538317;-5.332613428;mal
-5.846653744;-25.12545336;27.67099079;0.343996364;1.063746877;-5.197333954;mal
-5.82829645;-25.43572795;29.14712479;-0.329770807;1.151793046;-4.985591174;mal
-2.089287632;-25.10863927;30.53010089;-0.746201824;1.28395862;-4.741994798;mal
1.944851803;-23.10526129;32.79935114;-0.109578735;1.288259402;-4.252289716;mal
5.165122851;-21.56231608;35.72115069;0.013196403;1.413569601;-4.119896471;mal
6.943292734;-21.07826495;38.4789904;-0.316086726;1.483033978;-4.272818708;mal
8.123212146;-24.90555713;39.7611919;-0.078178316;1.552217151;-4.302677042;mal
10.00820677;-28.85112612;39.82068514;-0.016867314;1.482149276;-4.2770469;mal
7.607785136;-30.34445047;38.40198197;-0.349708833;1.288901178;-4.120519539;mal
1.943399556;-30.36103694;36.31840272;-0.324160708;1.276097907;-3.878738014;mal
8.27978203;-29.07267382;34.36843522;-0.32476897;1.3630923;-3.662779328;mal
20.77094287;-27.95579534;33.41947366;-0.779976231;1.353739585;-3.594196923;mal
29.67756145;-27.63903827;33.84406977;-1.017083096;1.343980478;-3.486499416;mal
36.30794265;-26.38459285;35.14348392;-0.930610383;1.396317599;-3.441743701;mal
43.27064465;-24.95110677;37.04680826;-0.714872484;1.513380456;-3.424412217;mal
45.18954348;-22.78591192;38.96901237;-0.219823769;1.653112138;-3.329614559;mal
38.72802607;-22.95473877;40.40442485;0.092998762;1.650613736;-3.396450931;mal
26.07419495;-23.65094027;41.06606944;0.378952691;1.614737817;-3.489382489;mal
15.00740799;-21.73018985;41.74156023;0.579924076;1.459230179;-3.452620937;mal
9.525749473;-18.54907826;42.35062535;0.33564239;1.248017774;-3.447329689;mal
8.175032834;-16.2766025;42.77537482;-0.039275864;1.222375264;-3.436211853;mal
9.974014975;-16.98689906;43.63462895;-0.489805789;1.335407518;-3.391258962;mal
12.36826018;-19.44233638;45.02343405;-0.90156797;1.356150293;-3.28610707;mal
15.52920815;-20.33686755;46.33948941;-1.086633114;1.291674328;-3.162768613;mal
16.73740161;-20.25471736;47.22186683;-1.409504526;1.314554411;-3.229359321;mal
13.2157442;-20.40548885;48.32986406;-1.438775493;1.296586955;-3.194718347;mal
8.082592901;-20.56325263;49.86211065;-1.486185463;1.22475791;-3.105443965;mal
5.647771714;-19.72884986;50.49890937;-1.771686651;1.143775603;-3.051865396;mal
7.765736495;-17.89626267;51.08373478;-2.069896308;1.10496651;-2.916139121;mal
9.729355796;-17.18253089;52.28426595;-2.322561362;1.141390571;-2.771017791;mal
7.896528785;-19.80195341;54.09083977;-2.455602624;1.142552496;-2.650180763;mal
5.388102329;-23.02646866;54.81906656;-2.419804588;1.165528657;-2.487935981;mal
