epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681470213226,2023-04-14T13:03:33.226,5.640,-0.947,-0.048,-0.078
1681470213236,2023-04-14T13:03:33.236,5.650,-0.945,-0.086,-0.018
1681470213246,2023-04-14T13:03:33.246,5.660,-0.948,-0.112,0.030
1681470213256,2023-04-14T13:03:33.256,5.670,-1.021,-0.149,0.062
1681470213266,2023-04-14T13:03:33.266,5.680,-1.033,-0.203,0.057
1681470213276,2023-04-14T13:03:33.276,5.690,-0.925,-0.146,-0.108
1681470213286,2023-04-14T13:03:33.286,5.700,-0.934,0.029,-0.219
1681470213296,2023-04-14T13:03:33.296,5.710,-0.937,0.092,-0.147
1681470213306,2023-04-14T13:03:33.306,5.720,-0.872,0.067,-0.043
1681470213316,2023-04-14T13:03:33.316,5.730,-0.870,0.032,0.052
1681470213326,2023-04-14T13:03:33.326,5.740,-0.935,-0.081,0.113
1681470213336,2023-04-14T13:03:33.336,5.750,-1.000,-0.289,0.111
1681470213346,2023-04-14T13:03:33.346,5.760,-1.011,-0.370,-0.040
1681470213356,2023-04-14T13:03:33.356,5.770,-1.019,-0.292,-0.212
1681470213366,2023-04-14T13:03:33.366,5.780,-0.990,-0.131,-0.264
1681470213376,2023-04-14T13:03:33.376,5.790,-0.903,0.074,-0.162
1681470213386,2023-04-14T13:03:33.386,5.800,-0.860,0.196,0.006
1681470213396,2023-04-14T13:03:33.396,5.810,-0.901,0.228,0.029
1681470213406,2023-04-14T13:03:33.406,5.820,-0.988,0.143,0.043
1681470213416,2023-04-14T13:03:33.416,5.830,-1.026,-0.013,0.100
1681470213426,2023-04-14T13:03:33.426,5.840,-1.042,-0.121,0.054
1681470213436,2023-04-14T13:03:33.436,5.850,-1.089,-0.132,-0.161
1681470213446,2023-04-14T13:03:33.446,5.860,-1.057,0.007,-0.198
1681470213456,2023-04-14T13:03:33.456,5.870,-0.913,0.214,0.016
1681470213466,2023-04-14T13:03:33.466,5.880,-0.830,0.355,0.203
1681470213476,2023-04-14T13:03:33.476,5.890,-0.849,0.356,0.336
1681470213486,2023-04-14T13:03:33.486,5.900,-0.942,0.241,0.379
1681470213496,2023-04-14T13:03:33.496,5.910,-1.012,0.126,0.314
1681470213506,2023-04-14T13:03:33.506,5.920,-1.027,0.023,0.186
1681470213516,2023-04-14T13:03:33.516,5.930,-0.967,-0.057,0.121
1681470213526,2023-04-14T13:03:33.526,5.940,-0.917,-0.147,0.073
1681470213536,2023-04-14T13:03:33.536,5.950,-0.887,-0.156,0.176
1681470213546,2023-04-14T13:03:33.546,5.960,-0.886,-0.040,0.299
1681470213556,2023-04-14T13:03:33.556,5.970,-0.949,0.056,0.303
1681470213566,2023-04-14T13:03:33.566,5.980,-1.004,0.115,0.331
1681470213576,2023-04-14T13:03:33.576,5.990,-1.046,0.084,0.347
1681470213586,2023-04-14T13:03:33.586,6.000,-1.062,-0.007,0.265
1681470213596,2023-04-14T13:03:33.596,6.010,-1.050,-0.116,0.104
1681470213606,2023-04-14T13:03:33.606,6.020,-0.979,-0.138,0.194
1681470213616,2023-04-14T13:03:33.616,6.030,-0.922,-0.050,0.324
1681470213626,2023-04-14T13:03:33.626,6.040,-0.982,0.036,0.312
1681470213636,2023-04-14T13:03:33.636,6.050,-1.035,0.078,0.311
1681470213646,2023-04-14T13:03:33.646,6.060,-1.094,0.126,0.319
1681470213656,2023-04-14T13:03:33.656,6.070,-1.112,0.167,0.354
1681470213666,2023-04-14T13:03:33.666,6.080,-1.079,0.183,0.354
1681470213676,2023-04-14T13:03:33.676,6.090,-1.033,0.123,0.337
1681470213686,2023-04-14T13:03:33.686,6.100,-0.966,0.055,0.352
1681470213696,2023-04-14T13:03:33.696,6.110,-0.948,0.020,0.330
1681470213706,2023-04-14T13:03:33.706,6.120,-0.902,0.037,0.443
1681470213716,2023-04-14T13:03:33.716,6.130,-0.898,0.121,0.487
1681470213726,2023-04-14T13:03:33.726,6.140,-0.948,0.119,0.479
1681470213736,2023-04-14T13:03:33.736,6.150,-0.987,0.049,0.477
1681470213746,2023-04-14T13:03:33.746,6.160,-0.995,0.009,0.492
1681470213756,2023-04-14T13:03:33.756,6.170,-0.950,-0.003,0.510
1681470213766,2023-04-14T13:03:33.766,6.180,-0.911,-0.022,0.467
1681470213776,2023-04-14T13:03:33.776,6.190,-0.890,-0.083,0.477
1681470213786,2023-04-14T13:03:33.786,6.200,-0.884,-0.089,0.521
1681470213796,2023-04-14T13:03:33.796,6.210,-0.919,-0.017,0.523
1681470213806,2023-04-14T13:03:33.806,6.220,-0.945,0.027,0.522
1681470213816,2023-04-14T13:03:33.816,6.230,-0.963,0.060,0.510
1681470213826,2023-04-14T13:03:33.826,6.240,-0.958,0.087,0.512
1681470213836,2023-04-14T13:03:33.836,6.250,-0.944,0.094,0.522
1681470213846,2023-04-14T13:03:33.846,6.260,-0.946,0.096,0.521
1681470213856,2023-04-14T13:03:33.856,6.270,-0.967,0.098,0.511
1681470213866,2023-04-14T13:03:33.866,6.280,-0.995,0.113,0.515
1681470213876,2023-04-14T13:03:33.876,6.290,-1.025,0.118,0.490
1681470213886,2023-04-14T13:03:33.886,6.300,-1.037,0.119,0.468
1681470213896,2023-04-14T13:03:33.896,6.310,-1.041,0.116,0.464
1681470213906,2023-04-14T13:03:33.906,6.320,-1.049,0.115,0.456
1681470213916,2023-04-14T13:03:33.916,6.330,-1.050,0.100,0.451
1681470213926,2023-04-14T13:03:33.926,6.340,-1.041,0.069,0.435
1681470213936,2023-04-14T13:03:33.936,6.350,-1.022,0.028,0.425
1681470213946,2023-04-14T13:03:33.946,6.360,-1.009,0.011,0.422
1681470213956,2023-04-14T13:03:33.956,6.370,-1.010,0.025,0.423
1681470213966,2023-04-14T13:03:33.966,6.380,-1.016,0.035,0.401
1681470213976,2023-04-14T13:03:33.976,6.390,-1.025,0.026,0.369
1681470213986,2023-04-14T13:03:33.986,6.400,-1.018,0.027,0.374
1681470213996,2023-04-14T13:03:33.996,6.410,-1.003,0.044,0.375
1681470214006,2023-04-14T13:03:34.006,6.420,-0.993,0.043,0.367
1681470214016,2023-04-14T13:03:34.016,6.430,-0.986,0.031,0.348
1681470214026,2023-04-14T13:03:34.026,6.440,-0.986,0.016,0.333
1681470214036,2023-04-14T13:03:34.036,6.450,-0.979,0.015,0.337
1681470214046,2023-04-14T13:03:34.046,6.460,-0.976,0.024,0.314
1681470214056,2023-04-14T13:03:34.056,6.470,-0.978,0.024,0.322
1681470214066,2023-04-14T13:03:34.066,6.480,-0.979,0.026,0.315
1681470214076,2023-04-14T13:03:34.076,6.490,-0.997,0.020,0.275
1681470214086,2023-04-14T13:03:34.086,6.500,-0.992,0.005,0.273
1681470214096,2023-04-14T13:03:34.096,6.510,-0.975,0.011,0.277
1681470214106,2023-04-14T13:03:34.106,6.520,-0.967,0.016,0.274
1681470214116,2023-04-14T13:03:34.116,6.530,-0.973,0.019,0.273
1681470214126,2023-04-14T13:03:34.126,6.540,-0.979,0.013,0.251
1681470214136,2023-04-14T13:03:34.136,6.550,-0.984,0.020,0.228
1681470214146,2023-04-14T13:03:34.146,6.560,-0.981,0.039,0.218
1681470214156,2023-04-14T13:03:34.156,6.570,-0.983,0.060,0.211
1681470214166,2023-04-14T13:03:34.166,6.580,-0.977,0.077,0.211
1681470214176,2023-04-14T13:03:34.176,6.590,-0.977,0.073,0.195
1681470214186,2023-04-14T13:03:34.186,6.600,-0.975,0.056,0.184
1681470214196,2023-04-14T13:03:34.196,6.610,-0.978,0.045,0.189
1681470214206,2023-04-14T13:03:34.206,6.620,-0.966,0.038,0.190
1681470214216,2023-04-14T13:03:34.216,6.630,-0.959,0.055,0.180
1681470214226,2023-04-14T13:03:34.226,6.640,-0.968,0.079,0.152
1681470214236,2023-04-14T13:03:34.236,6.650,-0.967,0.092,0.142
1681470214246,2023-04-14T13:03:34.246,6.660,-0.968,0.090,0.135
1681470214256,2023-04-14T13:03:34.256,6.670,-0.979,0.082,0.123
1681470214266,2023-04-14T13:03:34.266,6.680,-0.972,0.069,0.128
1681470214276,2023-04-14T13:03:34.276,6.690,-0.951,0.080,0.132
1681470214286,2023-04-14T13:03:34.286,6.700,-0.932,0.100,0.127
1681470214296,2023-04-14T13:03:34.296,6.710,-0.935,0.107,0.120
1681470214306,2023-04-14T13:03:34.306,6.720,-0.943,0.099,0.140
1681470214316,2023-04-14T13:03:34.316,6.730,-0.956,0.095,0.090
1681470214326,2023-04-14T13:03:34.326,6.740,-0.965,0.078,0.063
1681470214336,2023-04-14T13:03:34.336,6.750,-0.941,0.054,0.111
1681470214346,2023-04-14T13:03:34.346,6.760,-0.938,0.026,0.116
1681470214356,2023-04-14T13:03:34.356,6.770,-0.943,-0.015,0.083
1681470214366,2023-04-14T13:03:34.366,6.780,-0.960,-0.018,0.092
1681470214376,2023-04-14T13:03:34.376,6.790,-0.952,0.013,0.110
1681470214386,2023-04-14T13:03:34.386,6.800,-0.959,0.036,0.090
1681470214396,2023-04-14T13:03:34.396,6.810,-0.959,0.040,0.065
1681470214406,2023-04-14T13:03:34.406,6.820,-0.943,0.035,0.070
1681470214416,2023-04-14T13:03:34.416,6.830,-0.924,0.033,0.068
1681470214426,2023-04-14T13:03:34.426,6.840,-0.920,0.025,0.068
1681470214436,2023-04-14T13:03:34.436,6.850,-0.922,-0.007,0.056
1681470214446,2023-04-14T13:03:34.446,6.860,-0.951,-0.029,0.023
1681470214456,2023-04-14T13:03:34.456,6.870,-0.990,0.002,0.031
1681470214466,2023-04-14T13:03:34.466,6.880,-0.975,0.035,0.056
1681470214476,2023-04-14T13:03:34.476,6.890,-0.953,0.062,0.066
1681470214486,2023-04-14T13:03:34.486,6.900,-0.938,0.071,0.060
1681470214496,2023-04-14T13:03:34.496,6.910,-0.943,0.067,0.063
1681470214506,2023-04-14T13:03:34.506,6.920,-0.954,0.045,0.075
1681470214516,2023-04-14T13:03:34.516,6.930,-0.926,-0.018,0.056
1681470214526,2023-04-14T13:03:34.526,6.940,-0.951,-0.066,0.011
1681470214536,2023-04-14T13:03:34.536,6.950,-1.002,-0.097,0.008
1681470214546,2023-04-14T13:03:34.546,6.960,-0.986,-0.146,0.012
1681470214556,2023-04-14T13:03:34.556,6.970,-0.990,-0.159,-0.042
1681470214566,2023-04-14T13:03:34.566,6.980,-1.026,-0.119,-0.050
1681470214576,2023-04-14T13:03:34.576,6.990,-1.014,-0.087,-0.037
1681470214586,2023-04-14T13:03:34.586,7.000,-1.002,-0.070,-0.044
1681470214596,2023-04-14T13:03:34.596,7.010,-1.033,-0.060,-0.049
1681470214606,2023-04-14T13:03:34.606,7.020,-1.027,-0.039,-0.050
1681470214616,2023-04-14T13:03:34.616,7.030,-1.031,-0.009,-0.037
