epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681555741405,2023-04-15T12.49.01.405,18.460,-0.885,-0.046,0.695
1681555741415,2023-04-15T12.49.01.415,18.470,-0.895,-0.016,0.683
1681555741425,2023-04-15T12.49.01.425,18.480,-0.901,-0.006,0.658
1681555741435,2023-04-15T12.49.01.435,18.490,-0.892,-0.000,0.663
1681555741445,2023-04-15T12.49.01.445,18.500,-0.880,0.018,0.659
1681555741455,2023-04-15T12.49.01.455,18.510,-0.889,0.015,0.639
1681555741465,2023-04-15T12.49.01.465,18.520,-0.885,0.000,0.636
1681555741475,2023-04-15T12.49.01.475,18.530,-0.890,0.010,0.616
1681555741485,2023-04-15T12.49.01.485,18.540,-0.898,0.017,0.597
1681555741495,2023-04-15T12.49.01.495,18.550,-0.904,0.028,0.585
1681555741505,2023-04-15T12.49.01.505,18.560,-0.923,0.040,0.569
1681555741515,2023-04-15T12.49.01.515,18.570,-0.949,0.044,0.552
1681555741525,2023-04-15T12.49.01.525,18.580,-0.964,0.038,0.517
1681555741535,2023-04-15T12.49.01.535,18.590,-0.963,0.024,0.499
1681555741545,2023-04-15T12.49.01.545,18.600,-0.959,0.009,0.486
1681555741555,2023-04-15T12.49.01.555,18.610,-0.961,0.004,0.472
1681555741565,2023-04-15T12.49.01.565,18.620,-0.967,-0.003,0.469
1681555741575,2023-04-15T12.49.01.575,18.630,-0.969,-0.011,0.460
1681555741585,2023-04-15T12.49.01.585,18.640,-0.967,-0.005,0.438
1681555741595,2023-04-15T12.49.01.595,18.650,-0.969,0.004,0.418
1681555741605,2023-04-15T12.49.01.605,18.660,-0.964,0.024,0.426
1681555741615,2023-04-15T12.49.01.615,18.670,-0.966,0.035,0.419
1681555741625,2023-04-15T12.49.01.625,18.680,-0.982,0.028,0.408
1681555741635,2023-04-15T12.49.01.635,18.690,-0.993,0.042,0.396
1681555741645,2023-04-15T12.49.01.645,18.700,-1.004,0.052,0.370
1681555741655,2023-04-15T12.49.01.655,18.710,-1.009,0.063,0.352
1681555741665,2023-04-15T12.49.01.665,18.720,-1.005,0.080,0.342
1681555741675,2023-04-15T12.49.01.675,18.730,-1.026,0.084,0.299
1681555741685,2023-04-15T12.49.01.685,18.740,-1.031,0.072,0.288
1681555741695,2023-04-15T12.49.01.695,18.750,-1.022,0.057,0.288
1681555741705,2023-04-15T12.49.01.705,18.760,-1.017,0.030,0.250
1681555741715,2023-04-15T12.49.01.715,18.770,-1.002,0.002,0.253
1681555741725,2023-04-15T12.49.01.725,18.780,-0.962,-0.003,0.311
1681555741735,2023-04-15T12.49.01.735,18.790,-0.938,0.020,0.336
1681555741745,2023-04-15T12.49.01.745,18.800,-0.945,0.019,0.284
1681555741755,2023-04-15T12.49.01.755,18.810,-0.966,0.027,0.237
1681555741765,2023-04-15T12.49.01.765,18.820,-0.974,0.030,0.217
1681555741775,2023-04-15T12.49.01.775,18.830,-0.968,0.062,0.227
1681555741785,2023-04-15T12.49.01.785,18.840,-0.977,0.098,0.214
1681555741795,2023-04-15T12.49.01.795,18.850,-1.005,0.112,0.188
1681555741805,2023-04-15T12.49.01.805,18.860,-1.035,0.096,0.137
1681555741815,2023-04-15T12.49.01.815,18.870,-1.029,0.067,0.130
1681555741825,2023-04-15T12.49.01.825,18.880,-1.007,0.043,0.146
1681555741835,2023-04-15T12.49.01.835,18.890,-0.973,0.007,0.156
1681555741845,2023-04-15T12.49.01.845,18.900,-0.961,-0.040,0.207
1681555741855,2023-04-15T12.49.01.855,18.910,-0.986,-0.082,0.215
1681555741865,2023-04-15T12.49.01.865,18.920,-1.005,-0.110,0.169
1681555741875,2023-04-15T12.49.01.875,18.930,-1.024,-0.095,0.154
1681555741885,2023-04-15T12.49.01.885,18.940,-1.002,-0.036,0.160
1681555741895,2023-04-15T12.49.01.895,18.950,-0.988,0.019,0.173
1681555741905,2023-04-15T12.49.01.905,18.960,-0.946,0.017,0.161
1681555741915,2023-04-15T12.49.01.915,18.970,-0.918,0.001,0.160
1681555741925,2023-04-15T12.49.01.925,18.980,-0.946,0.004,0.186
1681555741935,2023-04-15T12.49.01.935,18.990,-0.968,-0.014,0.196
1681555741945,2023-04-15T12.49.01.945,19.000,-1.013,-0.063,0.214
1681555741955,2023-04-15T12.49.01.955,19.010,-1.040,-0.134,0.218
1681555741965,2023-04-15T12.49.01.965,19.020,-0.990,-0.192,0.183
1681555741975,2023-04-15T12.49.01.975,19.030,-0.980,-0.151,0.169
1681555741985,2023-04-15T12.49.01.985,19.040,-0.998,-0.089,0.175
1681555741995,2023-04-15T12.49.01.995,19.050,-1.024,-0.050,0.163
1681555742005,2023-04-15T12.49.02.005,19.060,-1.053,-0.048,0.176
1681555742015,2023-04-15T12.49.02.015,19.070,-1.079,-0.065,0.188
1681555742025,2023-04-15T12.49.02.025,19.080,-1.114,-0.062,0.192
1681555742035,2023-04-15T12.49.02.035,19.090,-1.099,-0.053,0.142
1681555742045,2023-04-15T12.49.02.045,19.100,-1.082,-0.025,0.085
1681555742055,2023-04-15T12.49.02.055,19.110,-1.075,0.021,0.073
1681555742065,2023-04-15T12.49.02.065,19.120,-1.112,0.062,0.108
1681555742075,2023-04-15T12.49.02.075,19.130,-1.073,0.039,0.097
1681555742085,2023-04-15T12.49.02.085,19.140,-1.038,0.010,0.014
1681555742095,2023-04-15T12.49.02.095,19.150,-1.043,0.012,-0.019
1681555742105,2023-04-15T12.49.02.105,19.160,-1.060,0.020,-0.032
1681555742115,2023-04-15T12.49.02.115,19.170,-1.085,0.019,-0.042
1681555742125,2023-04-15T12.49.02.125,19.180,-1.090,0.011,-0.075
1681555742135,2023-04-15T12.49.02.135,19.190,-1.073,0.030,-0.130
1681555742145,2023-04-15T12.49.02.145,19.200,-1.050,0.075,-0.142
1681555742155,2023-04-15T12.49.02.155,19.210,-1.035,0.098,-0.127
1681555742165,2023-04-15T12.49.02.165,19.220,-1.028,0.099,-0.115
1681555742175,2023-04-15T12.49.02.175,19.230,-1.040,0.087,-0.087
1681555742185,2023-04-15T12.49.02.185,19.240,-1.063,0.066,-0.045
1681555742195,2023-04-15T12.49.02.195,19.250,-1.094,0.055,0.002
1681555742205,2023-04-15T12.49.02.205,19.260,-1.131,0.032,0.024
1681555742215,2023-04-15T12.49.02.215,19.270,-1.145,-0.025,-0.008
1681555742225,2023-04-15T12.49.02.225,19.280,-1.124,-0.081,-0.047
1681555742235,2023-04-15T12.49.02.235,19.290,-1.083,-0.082,-0.072
1681555742245,2023-04-15T12.49.02.245,19.300,-1.064,-0.030,-0.087
1681555742255,2023-04-15T12.49.02.255,19.310,-1.048,0.022,-0.103
1681555742265,2023-04-15T12.49.02.265,19.320,-1.027,0.067,-0.108
1681555742275,2023-04-15T12.49.02.275,19.330,-1.022,0.099,-0.113
1681555742285,2023-04-15T12.49.02.285,19.340,-1.052,0.107,-0.107
1681555742295,2023-04-15T12.49.02.295,19.350,-1.083,0.090,-0.114
1681555742305,2023-04-15T12.49.02.305,19.360,-1.093,0.057,-0.142
1681555742315,2023-04-15T12.49.02.315,19.370,-1.089,0.032,-0.163
1681555742325,2023-04-15T12.49.02.325,19.380,-1.087,0.032,-0.170
1681555742335,2023-04-15T12.49.02.335,19.390,-1.073,0.035,-0.175
1681555742345,2023-04-15T12.49.02.345,19.400,-1.055,0.051,-0.157
1681555742355,2023-04-15T12.49.02.355,19.410,-1.039,0.082,-0.140
1681555742365,2023-04-15T12.49.02.365,19.420,-1.021,0.097,-0.156
1681555742375,2023-04-15T12.49.02.375,19.430,-1.025,0.108,-0.179
1681555742385,2023-04-15T12.49.02.385,19.440,-1.038,0.108,-0.180
1681555742395,2023-04-15T12.49.02.395,19.450,-1.048,0.097,-0.171
1681555742405,2023-04-15T12.49.02.405,19.460,-1.047,0.085,-0.156
1681555742415,2023-04-15T12.49.02.415,19.470,-1.053,0.061,-0.164
1681555742425,2023-04-15T12.49.02.425,19.480,-1.066,0.044,-0.177
1681555742435,2023-04-15T12.49.02.435,19.490,-1.075,0.041,-0.173
1681555742445,2023-04-15T12.49.02.445,19.500,-1.064,0.043,-0.176
1681555742455,2023-04-15T12.49.02.455,19.510,-1.038,0.052,-0.179
1681555742465,2023-04-15T12.49.02.465,19.520,-1.027,0.066,-0.167
1681555742475,2023-04-15T12.49.02.475,19.530,-1.034,0.067,-0.163
1681555742485,2023-04-15T12.49.02.485,19.540,-1.041,0.059,-0.161
1681555742495,2023-04-15T12.49.02.495,19.550,-1.045,0.052,-0.149
1681555742505,2023-04-15T12.49.02.505,19.560,-1.043,0.042,-0.149
1681555742515,2023-04-15T12.49.02.515,19.570,-1.049,0.031,-0.144
1681555742525,2023-04-15T12.49.02.525,19.580,-1.058,0.016,-0.147
1681555742535,2023-04-15T12.49.02.535,19.590,-1.063,0.004,-0.165
1681555742545,2023-04-15T12.49.02.545,19.600,-1.075,0.012,-0.163
1681555742555,2023-04-15T12.49.02.555,19.610,-1.079,0.051,-0.149
1681555742565,2023-04-15T12.49.02.565,19.620,-1.068,0.128,-0.077
1681555742575,2023-04-15T12.49.02.575,19.630,-1.042,0.137,-0.039
1681555742585,2023-04-15T12.49.02.585,19.640,-1.028,0.075,-0.090
1681555742595,2023-04-15T12.49.02.595,19.650,-1.053,0.041,-0.153
1681555742605,2023-04-15T12.49.02.605,19.660,-1.058,0.031,-0.151
1681555742615,2023-04-15T12.49.02.615,19.670,-1.058,0.029,-0.143
1681555742625,2023-04-15T12.49.02.625,19.680,-1.051,0.033,-0.151
1681555742635,2023-04-15T12.49.02.635,19.690,-1.050,0.035,-0.172
1681555742645,2023-04-15T12.49.02.645,19.700,-1.044,0.045,-0.188
1681555742655,2023-04-15T12.49.02.655,19.710,-1.042,0.060,-0.200
1681555742665,2023-04-15T12.49.02.665,19.720,-1.038,0.074,-0.200
1681555742675,2023-04-15T12.49.02.675,19.730,-1.027,0.088,-0.206
1681555742685,2023-04-15T12.49.02.685,19.740,-1.024,0.096,-0.205
1681555742695,2023-04-15T12.49.02.695,19.750,-1.030,0.095,-0.202
1681555742705,2023-04-15T12.49.02.705,19.760,-1.042,0.083,-0.201
1681555742715,2023-04-15T12.49.02.715,19.770,-1.051,0.062,-0.189
1681555742725,2023-04-15T12.49.02.725,19.780,-1.049,0.052,-0.171
1681555742735,2023-04-15T12.49.02.735,19.790,-1.040,0.052,-0.166
1681555742745,2023-04-15T12.49.02.745,19.800,-1.041,0.050,-0.172
1681555742755,2023-04-15T12.49.02.755,19.810,-1.048,0.052,-0.176
1681555742765,2023-04-15T12.49.02.765,19.820,-1.049,0.050,-0.173
1681555742775,2023-04-15T12.49.02.775,19.830,-1.045,0.051,-0.159
1681555742785,2023-04-15T12.49.02.785,19.840,-1.052,0.057,-0.155
1681555742795,2023-04-15T12.49.02.795,19.850,-1.058,0.054,-0.153
1681555742805,2023-04-15T12.49.02.805,19.860,-1.058,0.048,-0.156
1681555742815,2023-04-15T12.49.02.815,19.870,-1.048,0.043,-0.170
1681555742825,2023-04-15T12.49.02.825,19.880,-1.041,0.046,-0.162
1681555742835,2023-04-15T12.49.02.835,19.890,-1.042,0.053,-0.163
1681555742845,2023-04-15T12.49.02.845,19.900,-1.042,0.062,-0.173
1681555742855,2023-04-15T12.49.02.855,19.910,-1.048,0.073,-0.178
1681555742865,2023-04-15T12.49.02.865,19.920,-1.050,0.076,-0.181
1681555742875,2023-04-15T12.49.02.875,19.930,-1.044,0.073,-0.173
1681555742885,2023-04-15T12.49.02.885,19.940,-1.041,0.074,-0.165
1681555742895,2023-04-15T12.49.02.895,19.950,-1.041,0.076,-0.170
1681555742905,2023-04-15T12.49.02.905,19.960,-1.049,0.078,-0.169
1681555742915,2023-04-15T12.49.02.915,19.970,-1.048,0.072,-0.167
1681555742925,2023-04-15T12.49.02.925,19.980,-1.042,0.064,-0.164
1681555742935,2023-04-15T12.49.02.935,19.990,-1.041,0.061,-0.167
1681555742945,2023-04-15T12.49.02.945,20.000,-1.048,0.060,-0.164
1681555742955,2023-04-15T12.49.02.955,20.010,-1.058,0.056,-0.155
1681555742965,2023-04-15T12.49.02.965,20.020,-1.052,0.052,-0.153
1681555742975,2023-04-15T12.49.02.975,20.030,-1.048,0.050,-0.148
1681555742985,2023-04-15T12.49.02.985,20.040,-1.048,0.051,-0.149
1681555742995,2023-04-15T12.49.02.995,20.050,-1.048,0.051,-0.157
1681555743005,2023-04-15T12.49.03.005,20.060,-1.050,0.051,-0.160
1681555743015,2023-04-15T12.49.03.015,20.070,-1.045,0.057,-0.157
1681555743025,2023-04-15T12.49.03.025,20.080,-1.046,0.065,-0.164
1681555743035,2023-04-15T12.49.03.035,20.090,-1.052,0.067,-0.164
1681555743045,2023-04-15T12.49.03.045,20.100,-1.049,0.065,-0.170
1681555743055,2023-04-15T12.49.03.055,20.110,-1.046,0.060,-0.180
1681555743065,2023-04-15T12.49.03.065,20.120,-1.045,0.056,-0.177
1681555743075,2023-04-15T12.49.03.075,20.130,-1.054,0.054,-0.168
1681555743085,2023-04-15T12.49.03.085,20.140,-1.054,0.053,-0.164
1681555743095,2023-04-15T12.49.03.095,20.150,-1.052,0.055,-0.164
1681555743105,2023-04-15T12.49.03.105,20.160,-1.047,0.060,-0.167
1681555743115,2023-04-15T12.49.03.115,20.170,-1.040,0.056,-0.164
1681555743125,2023-04-15T12.49.03.125,20.180,-1.046,0.046,-0.154
1681555743135,2023-04-15T12.49.03.135,20.190,-1.047,0.049,-0.160
1681555743145,2023-04-15T12.49.03.145,20.200,-1.045,0.050,-0.176
1681555743155,2023-04-15T12.49.03.155,20.210,-1.039,0.051,-0.173
1681555743165,2023-04-15T12.49.03.165,20.220,-1.035,0.062,-0.167
1681555743175,2023-04-15T12.49.03.175,20.230,-1.044,0.066,-0.180
1681555743185,2023-04-15T12.49.03.185,20.240,-1.040,0.072,-0.182
1681555743195,2023-04-15T12.49.03.195,20.250,-1.039,0.067,-0.183
1681555743205,2023-04-15T12.49.03.205,20.260,-1.049,0.065,-0.174
1681555743215,2023-04-15T12.49.03.215,20.270,-1.045,0.062,-0.168
1681555743225,2023-04-15T12.49.03.225,20.280,-1.043,0.058,-0.163
1681555743235,2023-04-15T12.49.03.235,20.290,-1.042,0.058,-0.172
1681555743245,2023-04-15T12.49.03.245,20.300,-1.042,0.055,-0.183
1681555743255,2023-04-15T12.49.03.255,20.310,-1.046,0.067,-0.177
1681555743265,2023-04-15T12.49.03.265,20.320,-1.050,0.090,-0.147
1681555743275,2023-04-15T12.49.03.275,20.330,-1.047,0.106,-0.113
1681555743285,2023-04-15T12.49.03.285,20.340,-1.048,0.082,-0.112
1681555743295,2023-04-15T12.49.03.295,20.350,-1.057,0.034,-0.144
1681555743305,2023-04-15T12.49.03.305,20.360,-1.063,0.014,-0.157
1681555743315,2023-04-15T12.49.03.315,20.370,-1.042,0.019,-0.161
1681555743325,2023-04-15T12.49.03.325,20.380,-1.031,0.031,-0.181
1681555743335,2023-04-15T12.49.03.335,20.390,-1.044,0.047,-0.211
1681555743345,2023-04-15T12.49.03.345,20.400,-1.053,0.055,-0.212
1681555743355,2023-04-15T12.49.03.355,20.410,-1.045,0.062,-0.201
1681555743365,2023-04-15T12.49.03.365,20.420,-1.039,0.068,-0.187
1681555743375,2023-04-15T12.49.03.375,20.430,-1.038,0.070,-0.175
1681555743385,2023-04-15T12.49.03.385,20.440,-1.046,0.068,-0.172
1681555743395,2023-04-15T12.49.03.395,20.450,-1.053,0.064,-0.167
1681555743405,2023-04-15T12.49.03.405,20.460,-1.054,0.063,-0.158
1681555743415,2023-04-15T12.49.03.415,20.470,-1.055,0.067,-0.139
1681555743425,2023-04-15T12.49.03.425,20.480,-1.048,0.067,-0.123
1681555743435,2023-04-15T12.49.03.435,20.490,-1.049,0.059,-0.121
1681555743445,2023-04-15T12.49.03.445,20.500,-1.058,0.058,-0.114
1681555743455,2023-04-15T12.49.03.455,20.510,-1.069,0.061,-0.099
1681555743465,2023-04-15T12.49.03.465,20.520,-1.069,0.060,-0.090
1681555743475,2023-04-15T12.49.03.475,20.530,-1.062,0.064,-0.078
1681555743485,2023-04-15T12.49.03.485,20.540,-1.056,0.065,-0.074
1681555743495,2023-04-15T12.49.03.495,20.550,-1.060,0.066,-0.073
1681555743505,2023-04-15T12.49.03.505,20.560,-1.061,0.070,-0.073
1681555743515,2023-04-15T12.49.03.515,20.570,-1.061,0.065,-0.074
1681555743525,2023-04-15T12.49.03.525,20.580,-1.063,0.055,-0.067
1681555743535,2023-04-15T12.49.03.535,20.590,-1.073,0.050,-0.076
1681555743545,2023-04-15T12.49.03.545,20.600,-1.088,0.043,-0.074
1681555743555,2023-04-15T12.49.03.555,20.610,-1.099,0.039,-0.070
1681555743565,2023-04-15T12.49.03.565,20.620,-1.106,0.034,-0.071
1681555743575,2023-04-15T12.49.03.575,20.630,-1.101,0.026,-0.070
1681555743585,2023-04-15T12.49.03.585,20.640,-1.107,0.022,-0.072
1681555743595,2023-04-15T12.49.03.595,20.650,-1.105,0.020,-0.058
1681555743605,2023-04-15T12.49.03.605,20.660,-1.065,0.023,-0.054
1681555743615,2023-04-15T12.49.03.615,20.670,-1.033,0.041,-0.061
1681555743625,2023-04-15T12.49.03.625,20.680,-1.050,0.059,-0.065
1681555743635,2023-04-15T12.49.03.635,20.690,-1.085,0.072,-0.067
1681555743645,2023-04-15T12.49.03.645,20.700,-1.118,0.087,-0.049
1681555743655,2023-04-15T12.49.03.655,20.710,-1.108,0.086,-0.019
1681555743665,2023-04-15T12.49.03.665,20.720,-1.074,0.053,0.006
1681555743675,2023-04-15T12.49.03.675,20.730,-1.048,-0.014,0.025
1681555743685,2023-04-15T12.49.03.685,20.740,-1.038,-0.080,0.074
1681555743695,2023-04-15T12.49.03.695,20.750,-1.031,-0.128,0.160
1681555743705,2023-04-15T12.49.03.705,20.760,-0.963,-0.204,0.219
1681555743715,2023-04-15T12.49.03.715,20.770,-0.970,-0.314,0.260
1681555743725,2023-04-15T12.49.03.725,20.780,-0.990,-0.406,0.301
1681555743735,2023-04-15T12.49.03.735,20.790,-0.985,-0.422,0.228
1681555743745,2023-04-15T12.49.03.745,20.800,-0.983,-0.305,0.131
1681555743755,2023-04-15T12.49.03.755,20.810,-1.029,-0.110,-0.004
1681555743765,2023-04-15T12.49.03.765,20.820,-1.047,-0.002,-0.109
1681555743775,2023-04-15T12.49.03.775,20.830,-0.981,0.018,-0.146
1681555743785,2023-04-15T12.49.03.785,20.840,-0.927,0.106,-0.177
1681555743795,2023-04-15T12.49.03.795,20.850,-0.930,0.173,-0.206
1681555743805,2023-04-15T12.49.03.805,20.860,-0.917,0.171,-0.269
1681555743815,2023-04-15T12.49.03.815,20.870,-0.916,0.186,-0.260
1681555743825,2023-04-15T12.49.03.825,20.880,-0.943,0.199,-0.148
1681555743835,2023-04-15T12.49.03.835,20.890,-0.972,0.271,-0.039
1681555743845,2023-04-15T12.49.03.845,20.900,-0.996,0.224,0.075
1681555743855,2023-04-15T12.49.03.855,20.910,-1.017,0.074,0.241
1681555743865,2023-04-15T12.49.03.865,20.920,-1.003,-0.023,0.360
1681555743875,2023-04-15T12.49.03.875,20.930,-1.021,-0.158,0.241
1681555743885,2023-04-15T12.49.03.885,20.940,-0.962,-0.268,0.226
1681555743895,2023-04-15T12.49.03.895,20.950,-0.912,-0.255,0.315
1681555743905,2023-04-15T12.49.03.905,20.960,-0.948,-0.135,0.259
1681555743915,2023-04-15T12.49.03.915,20.970,-1.066,-0.033,0.118
1681555743925,2023-04-15T12.49.03.925,20.980,-1.133,0.010,-0.005
1681555743935,2023-04-15T12.49.03.935,20.990,-1.131,0.111,0.042
1681555743945,2023-04-15T12.49.03.945,21.000,-1.057,0.216,0.179
1681555743955,2023-04-15T12.49.03.955,21.010,-1.038,0.162,0.245
1681555743965,2023-04-15T12.49.03.965,21.020,-1.067,0.094,0.217
1681555743975,2023-04-15T12.49.03.975,21.030,-1.072,0.074,0.274
1681555743985,2023-04-15T12.49.03.985,21.040,-1.038,0.123,0.322
1681555743995,2023-04-15T12.49.03.995,21.050,-1.015,0.166,0.414
1681555744005,2023-04-15T12.49.04.005,21.060,-1.054,0.114,0.359
1681555744015,2023-04-15T12.49.04.015,21.070,-1.117,0.051,0.301
1681555744025,2023-04-15T12.49.04.025,21.080,-1.087,0.078,0.402
1681555744035,2023-04-15T12.49.04.035,21.090,-1.048,0.251,0.473
1681555744045,2023-04-15T12.49.04.045,21.100,-1.065,0.300,0.512
1681555744055,2023-04-15T12.49.04.055,21.110,-1.143,0.173,0.452
1681555744065,2023-04-15T12.49.04.065,21.120,-1.177,0.050,0.441
1681555744075,2023-04-15T12.49.04.075,21.130,-1.098,0.025,0.458
1681555744085,2023-04-15T12.49.04.085,21.140,-1.042,0.005,0.430
1681555744095,2023-04-15T12.49.04.095,21.150,-0.986,-0.128,0.460
1681555744105,2023-04-15T12.49.04.105,21.160,-0.970,-0.198,0.470
1681555744115,2023-04-15T12.49.04.115,21.170,-0.938,-0.150,0.528
1681555744125,2023-04-15T12.49.04.125,21.180,-0.874,-0.037,0.602
1681555744135,2023-04-15T12.49.04.135,21.190,-0.854,-0.039,0.673
1681555744145,2023-04-15T12.49.04.145,21.200,-0.879,-0.045,0.662
1681555744155,2023-04-15T12.49.04.155,21.210,-0.913,-0.018,0.634
1681555744165,2023-04-15T12.49.04.165,21.220,-0.900,-0.027,0.653
1681555744175,2023-04-15T12.49.04.175,21.230,-0.880,-0.022,0.653
1681555744185,2023-04-15T12.49.04.185,21.240,-0.882,-0.021,0.647
1681555744195,2023-04-15T12.49.04.195,21.250,-0.880,-0.021,0.657
1681555744205,2023-04-15T12.49.04.205,21.260,-0.857,-0.007,0.696
1681555744215,2023-04-15T12.49.04.215,21.270,-0.817,0.032,0.741
1681555744225,2023-04-15T12.49.04.225,21.280,-0.813,0.026,0.751
1681555744235,2023-04-15T12.49.04.235,21.290,-0.811,-0.003,0.764
1681555744245,2023-04-15T12.49.04.245,21.300,-0.796,-0.035,0.774
1681555744255,2023-04-15T12.49.04.255,21.310,-0.783,-0.028,0.779
1681555744265,2023-04-15T12.49.04.265,21.320,-0.787,0.021,0.759
1681555744275,2023-04-15T12.49.04.275,21.330,-0.810,0.037,0.751
1681555744285,2023-04-15T12.49.04.285,21.340,-0.804,0.049,0.772
1681555744295,2023-04-15T12.49.04.295,21.350,-0.778,0.031,0.790
1681555744305,2023-04-15T12.49.04.305,21.360,-0.751,-0.024,0.806
1681555744315,2023-04-15T12.49.04.315,21.370,-0.739,-0.054,0.811
1681555744325,2023-04-15T12.49.04.325,21.380,-0.740,-0.045,0.817
1681555744335,2023-04-15T12.49.04.335,21.390,-0.763,-0.017,0.812
1681555744345,2023-04-15T12.49.04.345,21.400,-0.799,-0.020,0.789
1681555744355,2023-04-15T12.49.04.355,21.410,-0.809,-0.043,0.787
1681555744365,2023-04-15T12.49.04.365,21.420,-0.821,-0.028,0.797
1681555744375,2023-04-15T12.49.04.375,21.430,-0.848,-0.029,0.793
1681555744385,2023-04-15T12.49.04.385,21.440,-0.867,-0.048,0.776
1681555744395,2023-04-15T12.49.04.395,21.450,-0.866,-0.071,0.765
1681555744405,2023-04-15T12.49.04.405,21.460,-0.848,-0.108,0.751
1681555744415,2023-04-15T12.49.04.415,21.470,-0.817,-0.133,0.753
1681555744425,2023-04-15T12.49.04.425,21.480,-0.804,-0.138,0.765
1681555744435,2023-04-15T12.49.04.435,21.490,-0.814,-0.120,0.756
1681555744445,2023-04-15T12.49.04.445,21.500,-0.826,-0.083,0.754
1681555744455,2023-04-15T12.49.04.455,21.510,-0.841,-0.042,0.750
1681555744465,2023-04-15T12.49.04.465,21.520,-0.852,-0.034,0.744
1681555744475,2023-04-15T12.49.04.475,21.530,-0.850,-0.050,0.738
1681555744485,2023-04-15T12.49.04.485,21.540,-0.847,-0.036,0.721
1681555744495,2023-04-15T12.49.04.495,21.550,-0.842,-0.020,0.707
1681555744505,2023-04-15T12.49.04.505,21.560,-0.831,-0.021,0.706
1681555744515,2023-04-15T12.49.04.515,21.570,-0.828,-0.021,0.708
1681555744525,2023-04-15T12.49.04.525,21.580,-0.828,-0.018,0.712
1681555744535,2023-04-15T12.49.04.535,21.590,-0.836,-0.011,0.707
1681555744545,2023-04-15T12.49.04.545,21.600,-0.860,0.002,0.685
1681555744555,2023-04-15T12.49.04.555,21.610,-0.867,0.025,0.657
1681555744565,2023-04-15T12.49.04.565,21.620,-0.861,0.063,0.635
1681555744575,2023-04-15T12.49.04.575,21.630,-0.844,0.092,0.630
1681555744585,2023-04-15T12.49.04.585,21.640,-0.823,0.114,0.638
1681555744595,2023-04-15T12.49.04.595,21.650,-0.832,0.109,0.637
1681555744605,2023-04-15T12.49.04.605,21.660,-0.870,0.073,0.617
1681555744615,2023-04-15T12.49.04.615,21.670,-0.911,0.035,0.571
1681555744625,2023-04-15T12.49.04.625,21.680,-0.925,0.026,0.532
1681555744635,2023-04-15T12.49.04.635,21.690,-0.922,0.035,0.534
1681555744645,2023-04-15T12.49.04.645,21.700,-0.914,0.020,0.555
1681555744655,2023-04-15T12.49.04.655,21.710,-0.903,0.003,0.550
1681555744665,2023-04-15T12.49.04.665,21.720,-0.910,0.004,0.504
1681555744675,2023-04-15T12.49.04.675,21.730,-0.927,0.005,0.474
1681555744685,2023-04-15T12.49.04.685,21.740,-0.931,-0.014,0.473
1681555744695,2023-04-15T12.49.04.695,21.750,-0.919,-0.052,0.484
1681555744705,2023-04-15T12.49.04.705,21.760,-0.927,-0.121,0.472
1681555744715,2023-04-15T12.49.04.715,21.770,-0.938,-0.202,0.481
1681555744725,2023-04-15T12.49.04.725,21.780,-0.933,-0.248,0.477
1681555744735,2023-04-15T12.49.04.735,21.790,-0.929,-0.246,0.435
1681555744745,2023-04-15T12.49.04.745,21.800,-0.924,-0.203,0.415
1681555744755,2023-04-15T12.49.04.755,21.810,-0.948,-0.128,0.374
