epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g);;;;;
1.68156E+12;2023-04-15T12.37.54.466;1.86;-1.068;0.263;-0.062
1.68156E+12;2023-04-15T12.37.54.476;1.87;-1.091;0.274;-0.059
1.68156E+12;2023-04-15T12.37.54.486;1.88;-1.064;0.254;-0.062
1.68156E+12;2023-04-15T12.37.54.496;1.89;-1.035;0.247;-0.075
1.68156E+12;2023-04-15T12.37.54.506;1.9;-1.049;0.239;-0.051
1.68156E+12;2023-04-15T12.37.54.516;1.91;-1.069;0.212;-0.024
1.68156E+12;2023-04-15T12.37.54.526;1.92;-1.093;0.167;-0.038
1.68156E+12;2023-04-15T12.37.54.536;1.93;-1.099;0.121;-0.078
1.68156E+12;2023-04-15T12.37.54.546;1.94;-1.087;0.099;-0.123
1.68156E+12;2023-04-15T12.37.54.556;1.95;-1.075;0.1;-0.161
1.68156E+12;2023-04-15T12.37.54.566;1.96;-1.047;0.093;-0.174
1.68156E+12;2023-04-15T12.37.54.576;1.97;-1.036;0.071;-0.151
1.68156E+12;2023-04-15T12.37.54.586;1.98;-1.055;0.064;-0.128
1.68156E+12;2023-04-15T12.37.54.596;1.99;-1.063;0.102;-0.106
1.68156E+12;2023-04-15T12.37.54.606;2;-1.08;0.178;-0.062
1.68156E+12;2023-04-15T12.37.54.616;2.01;-1.082;0.246;-0.018
1.68156E+12;2023-04-15T12.37.54.626;2.02;-1.09;0.282;0.004
1.68156E+12;2023-04-15T12.37.54.636;2.03;-1.126;0.295;-0.004
1.68156E+12;2023-04-15T12.37.54.646;2.04;-1.114;0.292;-0.013
1.68156E+12;2023-04-15T12.37.54.656;2.05;-1.067;0.288;-0.049
1.68156E+12;2023-04-15T12.37.54.666;2.06;-1.039;0.272;-0.083
1.68156E+12;2023-04-15T12.37.54.676;2.07;-1.021;0.254;-0.107
1.68156E+12;2023-04-15T12.37.54.686;2.08;-1.006;0.217;-0.137
1.68156E+12;2023-04-15T12.37.54.696;2.09;-0.977;0.201;-0.147
1.68156E+12;2023-04-15T12.37.54.706;2.1;-0.951;0.236;-0.138
1.68156E+12;2023-04-15T12.37.54.716;2.11;-0.957;0.268;-0.128
1.68156E+12;2023-04-15T12.37.54.726;2.12;-0.972;0.247;-0.11
1.68156E+12;2023-04-15T12.37.54.736;2.13;-0.987;0.189;-0.099
1.68156E+12;2023-04-15T12.37.54.746;2.14;-0.999;0.141;-0.109
1.68156E+12;2023-04-15T12.37.54.756;2.15;-1.01;0.12;-0.126
1.68156E+12;2023-04-15T12.37.54.766;2.16;-0.998;0.139;-0.147
1.68156E+12;2023-04-15T12.37.54.776;2.17;-0.984;0.173;-0.167
1.68156E+12;2023-04-15T12.37.54.786;2.18;-0.985;0.179;-0.177
1.68156E+12;2023-04-15T12.37.54.796;2.19;-0.983;0.163;-0.183
1.68156E+12;2023-04-15T12.37.54.806;2.2;-0.987;0.156;-0.194
1.68156E+12;2023-04-15T12.37.54.816;2.21;-1.002;0.154;-0.202
1.68156E+12;2023-04-15T12.37.54.826;2.22;-1.023;0.144;-0.192
1.68156E+12;2023-04-15T12.37.54.836;2.23;-1.03;0.139;-0.166
1.68156E+12;2023-04-15T12.37.54.846;2.24;-1.024;0.134;-0.139
1.68156E+12;2023-04-15T12.37.54.856;2.25;-1.014;0.115;-0.121
1.68156E+12;2023-04-15T12.37.54.866;2.26;-1.017;0.097;-0.106
1.68156E+12;2023-04-15T12.37.54.876;2.27;-1.04;0.075;-0.089
1.68156E+12;2023-04-15T12.37.54.886;2.28;-1.077;0.051;-0.073
1.68156E+12;2023-04-15T12.37.54.896;2.29;-1.101;0.048;-0.073
1.68156E+12;2023-04-15T12.37.54.906;2.3;-1.107;0.064;-0.071
1.68156E+12;2023-04-15T12.37.54.916;2.31;-1.098;0.09;-0.07
1.68156E+12;2023-04-15T12.37.54.926;2.32;-1.066;0.128;-0.082
1.68156E+12;2023-04-15T12.37.54.936;2.33;-1.065;0.171;-0.093
1.68156E+12;2023-04-15T12.37.54.946;2.34;-1.078;0.171;-0.107
1.68156E+12;2023-04-15T12.37.54.956;2.35;-1.071;0.162;-0.124
1.68156E+12;2023-04-15T12.37.54.966;2.36;-1.075;0.182;-0.134
1.68156E+12;2023-04-15T12.37.54.976;2.37;-1.098;0.199;-0.135
1.68156E+12;2023-04-15T12.37.54.986;2.38;-1.109;0.21;-0.138
1.68156E+12;2023-04-15T12.37.54.996;2.39;-1.103;0.223;-0.131
1.68156E+12;2023-04-15T12.37.55.006;2.4;-1.103;0.269;-0.127
1.68156E+12;2023-04-15T12.37.55.016;2.41;-1.141;0.383;-0.133
1.68156E+12;2023-04-15T12.37.55.026;2.42;-1.296;0.49;-0.082
1.68156E+12;2023-04-15T12.37.55.036;2.43;-1.458;0.47;0.058
1.68156E+12;2023-04-15T12.37.55.046;2.44;-1.417;0.354;0.237
1.68156E+12;2023-04-15T12.37.55.056;2.45;-1.291;0.28;0.395
1.68156E+12;2023-04-15T12.37.55.066;2.46;-1.286;0.244;0.515
1.68156E+12;2023-04-15T12.37.55.076;2.47;-1.367;0.256;0.691
1.68156E+12;2023-04-15T12.37.55.086;2.48;-1.482;0.407;0.988
1.68156E+12;2023-04-15T12.37.55.096;2.49;-1.022;0.525;1.195
1.68156E+12;2023-04-15T12.37.55.106;2.5;-0.288;-0.121;0.851
1.68156E+12;2023-04-15T12.37.55.116;2.51;-1.782;-0.1;-0.413
1.68156E+12;2023-04-15T12.37.55.126;2.52;-1.722;0.325;-0.177
1.68156E+12;2023-04-15T12.37.55.136;2.53;-1.259;0.291;-0.007
1.68156E+12;2023-04-15T12.37.55.146;2.54;-1.483;0.252;-0.332
1.68156E+12;2023-04-15T12.37.55.156;2.55;-1.546;0.144;-0.507
1.68156E+12;2023-04-15T12.37.55.166;2.56;-1.476;0.077;-0.505
1.68156E+12;2023-04-15T12.37.55.176;2.57;-1.411;0.073;-0.456
1.68156E+12;2023-04-15T12.37.55.186;2.58;-1.33;-0.004;-0.358
1.68156E+12;2023-04-15T12.37.55.196;2.59;-1.314;-0.117;-0.374
1.68156E+12;2023-04-15T12.37.55.206;2.6;-1.369;-0.178;-0.51
1.68156E+12;2023-04-15T12.37.55.216;2.61;-1.468;-0.107;-0.597
1.68156E+12;2023-04-15T12.37.55.226;2.62;-1.49;-0.042;-0.641
1.68156E+12;2023-04-15T12.37.55.236;2.63;-1.367;-0.02;-0.577
1.68156E+12;2023-04-15T12.37.55.246;2.64;-1.286;-0.024;-0.535
1.68156E+12;2023-04-15T12.37.55.256;2.65;-1.272;-0.075;-0.539
1.68156E+12;2023-04-15T12.37.55.266;2.66;-1.246;-0.151;-0.552
1.68156E+12;2023-04-15T12.37.55.276;2.67;-1.198;-0.23;-0.563
1.68156E+12;2023-04-15T12.37.55.286;2.68;-1.157;-0.275;-0.585
1.68156E+12;2023-04-15T12.37.55.296;2.69;-1.133;-0.277;-0.625
1.68156E+12;2023-04-15T12.37.55.306;2.7;-1.113;-0.274;-0.669
1.68156E+12;2023-04-15T12.37.55.316;2.71;-1.074;-0.273;-0.686
1.68156E+12;2023-04-15T12.37.55.326;2.72;-1.033;-0.292;-0.711
1.68156E+12;2023-04-15T12.37.55.336;2.73;-0.995;-0.326;-0.724
1.68156E+12;2023-04-15T12.37.55.346;2.74;-0.944;-0.361;-0.721
1.68156E+12;2023-04-15T12.37.55.356;2.75;-0.882;-0.395;-0.72
1.68156E+12;2023-04-15T12.37.55.366;2.76;-0.857;-0.415;-0.734
1.68156E+12;2023-04-15T12.37.55.376;2.77;-0.819;-0.404;-0.745
1.68156E+12;2023-04-15T12.37.55.386;2.78;-0.788;-0.388;-0.766
1.68156E+12;2023-04-15T12.37.55.396;2.79;-0.754;-0.382;-0.751
1.68156E+12;2023-04-15T12.37.55.406;2.8;-0.765;-0.345;-0.731
1.68156E+12;2023-04-15T12.37.55.416;2.81;-0.756;-0.32;-0.668
1.68156E+12;2023-04-15T12.37.55.426;2.82;-0.711;-0.341;-0.554
1.68156E+12;2023-04-15T12.37.55.436;2.83;-0.567;-0.337;-0.388
1.68156E+12;2023-04-15T12.37.55.446;2.84;-0.606;-0.29;-0.333
1.68156E+12;2023-04-15T12.37.55.456;2.85;-0.831;-0.259;-0.353
1.68156E+12;2023-04-15T12.37.55.466;2.86;-1.012;-0.231;-0.357
1.68156E+12;2023-04-15T12.37.55.476;2.87;-1.03;-0.188;-0.252
1.68156E+12;2023-04-15T12.37.55.486;2.88;-0.901;-0.019;0.013
1.68156E+12;2023-04-15T12.37.55.496;2.89;-0.713;0.259;0.35
1.68156E+12;2023-04-15T12.37.55.506;2.9;-0.444;0.52;0.692
1.68156E+12;2023-04-15T12.37.55.516;2.91;-0.073;0.768;1.313
1.68156E+12;2023-04-15T12.37.55.526;2.92;0.282;0.722;1.791
1.68156E+12;2023-04-15T12.37.55.536;2.93;-0.173;0.461;1.964
1.68156E+12;2023-04-15T12.37.55.546;2.94;-0.772;0.109;1.915
1.68156E+12;2023-04-15T12.37.55.556;2.95;-0.84;-0.104;1.407
1.68156E+12;2023-04-15T12.37.55.566;2.96;-0.631;-0.11;0.659
1.68156E+12;2023-04-15T12.37.55.576;2.97;-0.548;0.012;0.111
