epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1684581642872,2023-05-20T13:20:42.872,3.480,-0.914,-0.259,-0.174
1684581642882,2023-05-20T13:20:42.882,3.490,-0.917,-0.259,-0.177
1684581642892,2023-05-20T13:20:42.892,3.500,-0.917,-0.255,-0.176
1684581642902,2023-05-20T13:20:42.902,3.510,-0.919,-0.255,-0.172
1684581642912,2023-05-20T13:20:42.912,3.520,-0.917,-0.260,-0.171
1684581642922,2023-05-20T13:20:42.922,3.530,-0.914,-0.259,-0.170
1684581642932,2023-05-20T13:20:42.932,3.540,-0.915,-0.259,-0.167
1684581642942,2023-05-20T13:20:42.942,3.550,-0.917,-0.260,-0.172
1684581642952,2023-05-20T13:20:42.952,3.560,-0.917,-0.261,-0.175
1684581642962,2023-05-20T13:20:42.962,3.570,-0.914,-0.263,-0.174
1684581642972,2023-05-20T13:20:42.972,3.580,-0.914,-0.266,-0.175
1684581642982,2023-05-20T13:20:42.982,3.590,-0.916,-0.269,-0.176
1684581642992,2023-05-20T13:20:42.992,3.600,-0.915,-0.269,-0.176
1684581643002,2023-05-20T13:20:43.002,3.610,-0.915,-0.267,-0.177
1684581643012,2023-05-20T13:20:43.012,3.620,-0.915,-0.264,-0.174
1684581643022,2023-05-20T13:20:43.022,3.630,-0.916,-0.263,-0.175
1684581643032,2023-05-20T13:20:43.032,3.640,-0.916,-0.263,-0.174
1684581643042,2023-05-20T13:20:43.042,3.650,-0.913,-0.263,-0.176
1684581643052,2023-05-20T13:20:43.052,3.660,-0.913,-0.266,-0.175
1684581643062,2023-05-20T13:20:43.062,3.670,-0.915,-0.264,-0.172
1684581643072,2023-05-20T13:20:43.072,3.680,-0.915,-0.265,-0.170
1684581643082,2023-05-20T13:20:43.082,3.690,-0.915,-0.267,-0.171
1684581643092,2023-05-20T13:20:43.092,3.700,-0.917,-0.268,-0.170
1684581643102,2023-05-20T13:20:43.102,3.710,-0.917,-0.266,-0.168
1684581643112,2023-05-20T13:20:43.112,3.720,-0.918,-0.266,-0.169
1684581643122,2023-05-20T13:20:43.122,3.730,-0.919,-0.264,-0.170
1684581643132,2023-05-20T13:20:43.132,3.740,-0.915,-0.261,-0.170
1684581643142,2023-05-20T13:20:43.142,3.750,-0.913,-0.261,-0.171
1684581643152,2023-05-20T13:20:43.152,3.760,-0.913,-0.260,-0.175
1684581643162,2023-05-20T13:20:43.162,3.770,-0.917,-0.259,-0.174
1684581643172,2023-05-20T13:20:43.172,3.780,-0.918,-0.262,-0.171
1684581643182,2023-05-20T13:20:43.182,3.790,-0.917,-0.266,-0.172
1684581643192,2023-05-20T13:20:43.192,3.800,-0.915,-0.268,-0.174
1684581643202,2023-05-20T13:20:43.202,3.810,-0.914,-0.265,-0.175
1684581643212,2023-05-20T13:20:43.212,3.820,-0.914,-0.261,-0.174
1684581643222,2023-05-20T13:20:43.222,3.830,-0.915,-0.262,-0.173
1684581643232,2023-05-20T13:20:43.232,3.840,-0.914,-0.263,-0.171
1684581643242,2023-05-20T13:20:43.242,3.850,-0.914,-0.265,-0.172
1684581643252,2023-05-20T13:20:43.252,3.860,-0.916,-0.268,-0.171
1684581643262,2023-05-20T13:20:43.262,3.870,-0.915,-0.272,-0.171
1684581643272,2023-05-20T13:20:43.272,3.880,-0.913,-0.271,-0.171
1684581643282,2023-05-20T13:20:43.282,3.890,-0.911,-0.269,-0.171
1684581643292,2023-05-20T13:20:43.292,3.900,-0.914,-0.266,-0.174
1684581643302,2023-05-20T13:20:43.302,3.910,-0.916,-0.264,-0.174
1684581643312,2023-05-20T13:20:43.312,3.920,-0.917,-0.261,-0.175
1684581643322,2023-05-20T13:20:43.322,3.930,-0.915,-0.264,-0.172
1684581643332,2023-05-20T13:20:43.332,3.940,-0.913,-0.269,-0.174
1684581643342,2023-05-20T13:20:43.342,3.950,-0.914,-0.273,-0.175
1684581643352,2023-05-20T13:20:43.352,3.960,-0.914,-0.271,-0.173
1684581643362,2023-05-20T13:20:43.362,3.970,-0.915,-0.269,-0.171
1684581643372,2023-05-20T13:20:43.372,3.980,-0.914,-0.268,-0.169
1684581643382,2023-05-20T13:20:43.382,3.990,-0.916,-0.266,-0.169
1684581643392,2023-05-20T13:20:43.392,4.000,-0.917,-0.264,-0.170
1684581643402,2023-05-20T13:20:43.402,4.010,-0.915,-0.262,-0.171
1684581643412,2023-05-20T13:20:43.412,4.020,-0.914,-0.259,-0.170
1684581643422,2023-05-20T13:20:43.422,4.030,-0.913,-0.258,-0.169
1684581643432,2023-05-20T13:20:43.432,4.040,-0.918,-0.254,-0.170
1684581643442,2023-05-20T13:20:43.442,4.050,-0.919,-0.253,-0.170
1684581643452,2023-05-20T13:20:43.452,4.060,-0.918,-0.254,-0.169
1684581643462,2023-05-20T13:20:43.462,4.070,-0.916,-0.254,-0.172
1684581643472,2023-05-20T13:20:43.472,4.080,-0.917,-0.255,-0.171
1684581643482,2023-05-20T13:20:43.482,4.090,-0.918,-0.257,-0.172
1684581643492,2023-05-20T13:20:43.492,4.100,-0.918,-0.260,-0.176
1684581643502,2023-05-20T13:20:43.502,4.110,-0.915,-0.262,-0.174
1684581643512,2023-05-20T13:20:43.512,4.120,-0.916,-0.260,-0.173
1684581643522,2023-05-20T13:20:43.522,4.130,-0.917,-0.263,-0.174
1684581643532,2023-05-20T13:20:43.532,4.140,-0.916,-0.263,-0.172
1684581643542,2023-05-20T13:20:43.542,4.150,-0.915,-0.264,-0.169
1684581643552,2023-05-20T13:20:43.552,4.160,-0.916,-0.263,-0.167
1684581643562,2023-05-20T13:20:43.562,4.170,-0.914,-0.263,-0.167
1684581643572,2023-05-20T13:20:43.572,4.180,-0.913,-0.259,-0.169
1684581643582,2023-05-20T13:20:43.582,4.190,-0.916,-0.255,-0.168
1684581643592,2023-05-20T13:20:43.592,4.200,-0.920,-0.257,-0.169
1684581643602,2023-05-20T13:20:43.602,4.210,-0.920,-0.260,-0.171
1684581643612,2023-05-20T13:20:43.612,4.220,-0.917,-0.258,-0.171
1684581643622,2023-05-20T13:20:43.622,4.230,-0.915,-0.257,-0.171
1684581643632,2023-05-20T13:20:43.632,4.240,-0.914,-0.258,-0.171
1684581643642,2023-05-20T13:20:43.642,4.250,-0.916,-0.255,-0.174
1684581643652,2023-05-20T13:20:43.652,4.260,-0.919,-0.255,-0.173
1684581643662,2023-05-20T13:20:43.662,4.270,-0.920,-0.255,-0.170
1684581643672,2023-05-20T13:20:43.672,4.280,-0.917,-0.256,-0.172
1684581643682,2023-05-20T13:20:43.682,4.290,-0.916,-0.261,-0.170
1684581643692,2023-05-20T13:20:43.692,4.300,-0.917,-0.267,-0.172
1684581643702,2023-05-20T13:20:43.702,4.310,-0.918,-0.264,-0.171
1684581643712,2023-05-20T13:20:43.712,4.320,-0.916,-0.263,-0.171
1684581643722,2023-05-20T13:20:43.722,4.330,-0.913,-0.266,-0.175
1684581643732,2023-05-20T13:20:43.732,4.340,-0.915,-0.264,-0.177
1684581643742,2023-05-20T13:20:43.742,4.350,-0.915,-0.263,-0.175
1684581643752,2023-05-20T13:20:43.752,4.360,-0.917,-0.267,-0.172
1684581643762,2023-05-20T13:20:43.762,4.370,-0.918,-0.267,-0.172
1684581643772,2023-05-20T13:20:43.772,4.380,-0.915,-0.266,-0.170
1684581643782,2023-05-20T13:20:43.782,4.390,-0.915,-0.263,-0.169
1684581643792,2023-05-20T13:20:43.792,4.400,-0.916,-0.259,-0.168
1684581643802,2023-05-20T13:20:43.802,4.410,-0.919,-0.256,-0.170
1684581643812,2023-05-20T13:20:43.812,4.420,-0.917,-0.251,-0.172
1684581643822,2023-05-20T13:20:43.822,4.430,-0.916,-0.252,-0.167
1684581643832,2023-05-20T13:20:43.832,4.440,-0.916,-0.257,-0.167
1684581643842,2023-05-20T13:20:43.842,4.450,-0.917,-0.261,-0.167
1684581643852,2023-05-20T13:20:43.852,4.460,-0.918,-0.266,-0.169
1684581643862,2023-05-20T13:20:43.862,4.470,-0.918,-0.266,-0.172
1684581643872,2023-05-20T13:20:43.872,4.480,-0.917,-0.264,-0.171
1684581643882,2023-05-20T13:20:43.882,4.490,-0.916,-0.262,-0.168
1684581643892,2023-05-20T13:20:43.892,4.500,-0.916,-0.260,-0.169
1684581643902,2023-05-20T13:20:43.902,4.510,-0.917,-0.260,-0.169
1684581643912,2023-05-20T13:20:43.912,4.520,-0.918,-0.260,-0.169
1684581643922,2023-05-20T13:20:43.922,4.530,-0.915,-0.262,-0.170
1684581643932,2023-05-20T13:20:43.932,4.540,-0.916,-0.265,-0.170
1684581643942,2023-05-20T13:20:43.942,4.550,-0.917,-0.265,-0.171
1684581643952,2023-05-20T13:20:43.952,4.560,-0.917,-0.265,-0.171
1684581643962,2023-05-20T13:20:43.962,4.570,-0.918,-0.262,-0.169
1684581643972,2023-05-20T13:20:43.972,4.580,-0.915,-0.261,-0.167
1684581643982,2023-05-20T13:20:43.982,4.590,-0.914,-0.259,-0.167
1684581643992,2023-05-20T13:20:43.992,4.600,-0.916,-0.262,-0.167
1684581644002,2023-05-20T13:20:44.002,4.610,-0.916,-0.261,-0.166
1684581644012,2023-05-20T13:20:44.012,4.620,-0.914,-0.259,-0.166
1684581644022,2023-05-20T13:20:44.022,4.630,-0.915,-0.260,-0.167
1684581644032,2023-05-20T13:20:44.032,4.640,-0.918,-0.260,-0.168
1684581644042,2023-05-20T13:20:44.042,4.650,-0.919,-0.259,-0.169
1684581644052,2023-05-20T13:20:44.052,4.660,-0.920,-0.259,-0.167
1684581644062,2023-05-20T13:20:44.062,4.670,-0.916,-0.257,-0.167
1684581644072,2023-05-20T13:20:44.072,4.680,-0.916,-0.252,-0.167
1684581644082,2023-05-20T13:20:44.082,4.690,-0.919,-0.250,-0.167
1684581644092,2023-05-20T13:20:44.092,4.700,-0.919,-0.249,-0.164
1684581644102,2023-05-20T13:20:44.102,4.710,-0.917,-0.244,-0.161
1684581644112,2023-05-20T13:20:44.112,4.720,-0.920,-0.243,-0.160
1684581644122,2023-05-20T13:20:44.122,4.730,-0.929,-0.252,-0.158
1684581644132,2023-05-20T13:20:44.132,4.740,-0.930,-0.258,-0.178
1684581644142,2023-05-20T13:20:44.142,4.750,-0.927,-0.252,-0.167
1684581644152,2023-05-20T13:20:44.152,4.760,-0.918,-0.246,-0.169
1684581644162,2023-05-20T13:20:44.162,4.770,-0.920,-0.232,-0.191
1684581644172,2023-05-20T13:20:44.172,4.780,-0.918,-0.217,-0.188
1684581644182,2023-05-20T13:20:44.182,4.790,-0.915,-0.212,-0.175
1684581644192,2023-05-20T13:20:44.192,4.800,-0.913,-0.217,-0.171
1684581644202,2023-05-20T13:20:44.202,4.810,-0.914,-0.225,-0.166
1684581644212,2023-05-20T13:20:44.212,4.820,-0.913,-0.229,-0.150
1684581644222,2023-05-20T13:20:44.222,4.830,-0.910,-0.232,-0.136
1684581644232,2023-05-20T13:20:44.232,4.840,-0.912,-0.237,-0.139
1684581644242,2023-05-20T13:20:44.242,4.850,-0.916,-0.228,-0.146
1684581644252,2023-05-20T13:20:44.252,4.860,-0.916,-0.201,-0.135
1684581644262,2023-05-20T13:20:44.262,4.870,-0.911,-0.175,-0.129
1684581644272,2023-05-20T13:20:44.272,4.880,-0.915,-0.158,-0.135
1684581644282,2023-05-20T13:20:44.282,4.890,-0.925,-0.145,-0.135
1684581644292,2023-05-20T13:20:44.292,4.900,-0.932,-0.135,-0.140
1684581644302,2023-05-20T13:20:44.302,4.910,-0.951,-0.133,-0.147
1684581644312,2023-05-20T13:20:44.312,4.920,-0.975,-0.137,-0.153
1684581644322,2023-05-20T13:20:44.322,4.930,-0.964,-0.129,-0.160
1684581644332,2023-05-20T13:20:44.332,4.940,-0.951,-0.129,-0.148
1684581644342,2023-05-20T13:20:44.342,4.950,-0.943,-0.122,-0.134
1684581644352,2023-05-20T13:20:44.352,4.960,-0.944,-0.106,-0.129
1684581644362,2023-05-20T13:20:44.362,4.970,-0.940,-0.083,-0.116
1684581644372,2023-05-20T13:20:44.372,4.980,-0.939,-0.053,-0.106
1684581644382,2023-05-20T13:20:44.382,4.990,-0.936,-0.008,-0.089
1684581644392,2023-05-20T13:20:44.392,5.000,-0.938,0.042,-0.075
1684581644402,2023-05-20T13:20:44.402,5.010,-0.945,0.075,-0.065
1684581644412,2023-05-20T13:20:44.412,5.020,-0.967,0.081,-0.044
1684581644422,2023-05-20T13:20:44.422,5.030,-0.959,0.070,-0.051
1684581644432,2023-05-20T13:20:44.432,5.040,-0.934,0.063,-0.088
1684581644442,2023-05-20T13:20:44.442,5.050,-0.931,-0.006,-0.091
1684581644452,2023-05-20T13:20:44.452,5.060,-0.923,-0.131,-0.001
1684581644462,2023-05-20T13:20:44.462,5.070,-0.893,-0.175,0.004
1684581644472,2023-05-20T13:20:44.472,5.080,-0.893,-0.194,-0.063
1684581644482,2023-05-20T13:20:44.482,5.090,-0.899,-0.191,-0.057
1684581644492,2023-05-20T13:20:44.492,5.100,-0.853,-0.135,0.002
1684581644502,2023-05-20T13:20:44.502,5.110,-0.801,-0.076,0.063
1684581644512,2023-05-20T13:20:44.512,5.120,-0.756,0.011,0.048
1684581644522,2023-05-20T13:20:44.522,5.130,-0.760,0.048,0.072
1684581644532,2023-05-20T13:20:44.532,5.140,-0.749,0.079,0.168
1684581644542,2023-05-20T13:20:44.542,5.150,-0.777,0.145,0.186
1684581644552,2023-05-20T13:20:44.552,5.160,-0.835,0.189,0.150
1684581644562,2023-05-20T13:20:44.562,5.170,-0.843,0.137,0.184
1684581644572,2023-05-20T13:20:44.572,5.180,-0.824,0.069,0.155
1684581644582,2023-05-20T13:20:44.582,5.190,-0.879,0.021,0.036
1684581644592,2023-05-20T13:20:44.592,5.200,-0.915,-0.027,-0.034
1684581644602,2023-05-20T13:20:44.602,5.210,-0.884,-0.072,0.008
1684581644612,2023-05-20T13:20:44.612,5.220,-0.844,-0.185,0.015
1684581644622,2023-05-20T13:20:44.622,5.230,-0.817,-0.221,-0.089
1684581644632,2023-05-20T13:20:44.632,5.240,-0.755,-0.199,-0.187
1684581644642,2023-05-20T13:20:44.642,5.250,-0.700,-0.193,-0.235
1684581644652,2023-05-20T13:20:44.652,5.260,-0.714,-0.071,-0.270
1684581644662,2023-05-20T13:20:44.662,5.270,-0.915,0.144,-0.233
1684581644672,2023-05-20T13:20:44.672,5.280,-1.068,0.381,-0.093
1684581644682,2023-05-20T13:20:44.682,5.290,-1.062,0.395,-0.009
1684581644692,2023-05-20T13:20:44.692,5.300,-1.041,0.231,0.034
1684581644702,2023-05-20T13:20:44.702,5.310,-1.082,0.131,-0.039
1684581644712,2023-05-20T13:20:44.712,5.320,-1.100,0.094,-0.073
1684581644722,2023-05-20T13:20:44.722,5.330,-0.980,-0.053,-0.060
1684581644732,2023-05-20T13:20:44.732,5.340,-0.914,-0.074,-0.138
1684581644742,2023-05-20T13:20:44.742,5.350,-1.003,0.113,-0.124
1684581644752,2023-05-20T13:20:44.752,5.360,-1.124,0.127,-0.093
1684581644762,2023-05-20T13:20:44.762,5.370,-1.161,0.069,-0.085
1684581644772,2023-05-20T13:20:44.772,5.380,-1.134,0.091,-0.131
1684581644782,2023-05-20T13:20:44.782,5.390,-1.094,0.235,-0.196
1684581644792,2023-05-20T13:20:44.792,5.400,-1.051,0.346,-0.102
1684581644802,2023-05-20T13:20:44.802,5.410,-0.999,0.331,-0.051
1684581644812,2023-05-20T13:20:44.812,5.420,-0.938,0.221,-0.075
1684581644822,2023-05-20T13:20:44.822,5.430,-0.919,0.218,-0.131
1684581644832,2023-05-20T13:20:44.832,5.440,-0.943,0.282,-0.045
1684581644842,2023-05-20T13:20:44.842,5.450,-0.974,0.277,-0.025
1684581644852,2023-05-20T13:20:44.852,5.460,-0.962,0.304,-0.062
1684581644862,2023-05-20T13:20:44.862,5.470,-0.938,0.373,-0.049
1684581644872,2023-05-20T13:20:44.872,5.480,-0.905,0.413,0.020
1684581644882,2023-05-20T13:20:44.882,5.490,-0.855,0.363,0.088
1684581644892,2023-05-20T13:20:44.892,5.500,-0.841,0.337,0.073
1684581644902,2023-05-20T13:20:44.902,5.510,-0.884,0.376,0.068
1684581644912,2023-05-20T13:20:44.912,5.520,-0.920,0.417,0.019
1684581644922,2023-05-20T13:20:44.922,5.530,-0.938,0.454,-0.023
1684581644932,2023-05-20T13:20:44.932,5.540,-0.943,0.473,-0.078
1684581644942,2023-05-20T13:20:44.942,5.550,-0.903,0.475,-0.099
1684581644952,2023-05-20T13:20:44.952,5.560,-0.871,0.496,-0.086
1684581644962,2023-05-20T13:20:44.962,5.570,-0.842,0.474,-0.085
1684581644972,2023-05-20T13:20:44.972,5.580,-0.842,0.459,-0.052
1684581644982,2023-05-20T13:20:44.982,5.590,-0.852,0.436,0.013
1684581644992,2023-05-20T13:20:44.992,5.600,-0.852,0.407,0.101
1684581645002,2023-05-20T13:20:45.002,5.610,-0.876,0.436,0.103
1684581645012,2023-05-20T13:20:45.012,5.620,-0.888,0.496,0.118
1684581645022,2023-05-20T13:20:45.022,5.630,-0.900,0.515,0.120
1684581645032,2023-05-20T13:20:45.032,5.640,-0.886,0.475,0.100
1684581645042,2023-05-20T13:20:45.042,5.650,-0.881,0.468,0.080
1684581645052,2023-05-20T13:20:45.052,5.660,-0.884,0.455,0.053
1684581645062,2023-05-20T13:20:45.062,5.670,-0.902,0.485,0.042
1684581645072,2023-05-20T13:20:45.072,5.680,-0.912,0.467,0.042
1684581645082,2023-05-20T13:20:45.082,5.690,-0.908,0.469,0.065
1684581645092,2023-05-20T13:20:45.092,5.700,-0.875,0.505,0.090
1684581645102,2023-05-20T13:20:45.102,5.710,-0.816,0.538,0.077
1684581645112,2023-05-20T13:20:45.112,5.720,-0.761,0.555,0.072
1684581645122,2023-05-20T13:20:45.122,5.730,-0.752,0.558,0.074
1684581645132,2023-05-20T13:20:45.132,5.740,-0.782,0.557,0.085
1684581645142,2023-05-20T13:20:45.142,5.750,-0.849,0.541,0.120
1684581645152,2023-05-20T13:20:45.152,5.760,-0.897,0.496,0.116
1684581645162,2023-05-20T13:20:45.162,5.770,-0.903,0.486,0.123
1684581645172,2023-05-20T13:20:45.172,5.780,-0.895,0.507,0.107
1684581645182,2023-05-20T13:20:45.182,5.790,-0.859,0.521,0.084
1684581645192,2023-05-20T13:20:45.192,5.800,-0.826,0.533,0.064
1684581645202,2023-05-20T13:20:45.202,5.810,-0.818,0.541,0.051
1684581645212,2023-05-20T13:20:45.212,5.820,-0.843,0.531,0.039
1684581645222,2023-05-20T13:20:45.222,5.830,-0.881,0.508,0.029
1684581645232,2023-05-20T13:20:45.232,5.840,-0.899,0.515,0.026
1684581645242,2023-05-20T13:20:45.242,5.850,-0.892,0.535,0.014
1684581645252,2023-05-20T13:20:45.252,5.860,-0.885,0.544,0.016
1684581645262,2023-05-20T13:20:45.262,5.870,-0.889,0.538,0.034
1684581645272,2023-05-20T13:20:45.272,5.880,-0.890,0.527,0.036
1684581645282,2023-05-20T13:20:45.282,5.890,-0.907,0.517,0.025
1684581645292,2023-05-20T13:20:45.292,5.900,-0.920,0.469,0.006
1684581645302,2023-05-20T13:20:45.302,5.910,-0.904,0.425,0.001
1684581645312,2023-05-20T13:20:45.312,5.920,-0.892,0.423,-0.000
1684581645322,2023-05-20T13:20:45.322,5.930,-0.892,0.450,-0.004
1684581645332,2023-05-20T13:20:45.332,5.940,-0.911,0.460,0.010
1684581645342,2023-05-20T13:20:45.342,5.950,-0.919,0.438,0.020
1684581645352,2023-05-20T13:20:45.352,5.960,-0.904,0.410,0.024
1684581645362,2023-05-20T13:20:45.362,5.970,-0.887,0.400,0.026
1684581645372,2023-05-20T13:20:45.372,5.980,-0.881,0.407,0.036
1684581645382,2023-05-20T13:20:45.382,5.990,-0.890,0.404,0.039
1684581645392,2023-05-20T13:20:45.392,6.000,-0.907,0.393,0.037
1684581645402,2023-05-20T13:20:45.402,6.010,-0.935,0.379,0.022
1684581645412,2023-05-20T13:20:45.412,6.020,-0.941,0.338,-0.003
1684581645422,2023-05-20T13:20:45.422,6.030,-0.925,0.302,-0.027
1684581645432,2023-05-20T13:20:45.432,6.040,-0.914,0.324,-0.048
1684581645442,2023-05-20T13:20:45.442,6.050,-0.907,0.355,-0.063
1684581645452,2023-05-20T13:20:45.452,6.060,-0.881,0.363,-0.085
1684581645462,2023-05-20T13:20:45.462,6.070,-0.867,0.376,-0.110
1684581645472,2023-05-20T13:20:45.472,6.080,-0.887,0.392,-0.111
1684581645482,2023-05-20T13:20:45.482,6.090,-0.924,0.372,-0.093
1684581645492,2023-05-20T13:20:45.492,6.100,-0.951,0.331,-0.072
1684581645502,2023-05-20T13:20:45.502,6.110,-0.966,0.274,-0.061
1684581645512,2023-05-20T13:20:45.512,6.120,-0.960,0.207,-0.041
1684581645522,2023-05-20T13:20:45.522,6.130,-0.936,0.174,-0.034
1684581645532,2023-05-20T13:20:45.532,6.140,-0.937,0.179,-0.043
1684581645542,2023-05-20T13:20:45.542,6.150,-0.939,0.186,-0.031
1684581645552,2023-05-20T13:20:45.552,6.160,-0.922,0.175,-0.011
1684581645562,2023-05-20T13:20:45.562,6.170,-0.902,0.168,0.002
1684581645572,2023-05-20T13:20:45.572,6.180,-0.896,0.174,-0.008
1684581645582,2023-05-20T13:20:45.582,6.190,-0.892,0.178,-0.013
1684581645592,2023-05-20T13:20:45.592,6.200,-0.911,0.177,-0.014
1684581645602,2023-05-20T13:20:45.602,6.210,-0.947,0.147,0.009
1684581645612,2023-05-20T13:20:45.612,6.220,-0.962,0.110,0.013
1684581645622,2023-05-20T13:20:45.622,6.230,-0.963,0.112,-0.004
1684581645632,2023-05-20T13:20:45.632,6.240,-0.951,0.121,-0.020
1684581645642,2023-05-20T13:20:45.642,6.250,-0.925,0.133,-0.034
1684581645652,2023-05-20T13:20:45.652,6.260,-0.906,0.135,-0.058
1684581645662,2023-05-20T13:20:45.662,6.270,-0.893,0.137,-0.069
1684581645672,2023-05-20T13:20:45.672,6.280,-0.904,0.121,-0.099
1684581645682,2023-05-20T13:20:45.682,6.290,-0.911,0.126,-0.094
1684581645692,2023-05-20T13:20:45.692,6.300,-0.916,0.094,-0.081
1684581645702,2023-05-20T13:20:45.702,6.310,-0.928,0.065,-0.083
1684581645712,2023-05-20T13:20:45.712,6.320,-0.940,0.061,-0.090
1684581645722,2023-05-20T13:20:45.722,6.330,-0.938,0.039,-0.090
1684581645732,2023-05-20T13:20:45.732,6.340,-0.926,0.037,-0.089
1684581645742,2023-05-20T13:20:45.742,6.350,-0.905,0.035,-0.066
1684581645752,2023-05-20T13:20:45.752,6.360,-0.888,0.049,-0.038
1684581645762,2023-05-20T13:20:45.762,6.370,-0.889,0.055,-0.024
1684581645772,2023-05-20T13:20:45.772,6.380,-0.875,0.027,-0.023
1684581645782,2023-05-20T13:20:45.782,6.390,-0.871,-0.009,-0.003
1684581645792,2023-05-20T13:20:45.792,6.400,-0.896,-0.061,0.001
1684581645802,2023-05-20T13:20:45.802,6.410,-0.907,-0.101,0.012
1684581645812,2023-05-20T13:20:45.812,6.420,-0.923,-0.115,0.011
1684581645822,2023-05-20T13:20:45.822,6.430,-0.919,-0.088,-0.003
1684581645832,2023-05-20T13:20:45.832,6.440,-0.893,-0.047,0.010
1684581645842,2023-05-20T13:20:45.842,6.450,-0.875,-0.036,0.006
1684581645852,2023-05-20T13:20:45.852,6.460,-0.883,-0.077,-0.032
1684581645862,2023-05-20T13:20:45.862,6.470,-0.893,-0.110,0.015
1684581645872,2023-05-20T13:20:45.872,6.480,-0.887,-0.097,0.025
1684581645882,2023-05-20T13:20:45.882,6.490,-0.875,-0.073,-0.017
1684581645892,2023-05-20T13:20:45.892,6.500,-0.861,-0.023,-0.047
1684581645902,2023-05-20T13:20:45.902,6.510,-0.867,-0.015,-0.083
1684581645912,2023-05-20T13:20:45.912,6.520,-0.884,0.006,-0.093
1684581645922,2023-05-20T13:20:45.922,6.530,-0.895,0.029,-0.098
1684581645932,2023-05-20T13:20:45.932,6.540,-0.887,0.060,-0.061
1684581645942,2023-05-20T13:20:45.942,6.550,-0.900,0.104,-0.062
1684581645952,2023-05-20T13:20:45.952,6.560,-0.925,0.122,-0.092
1684581645962,2023-05-20T13:20:45.962,6.570,-0.960,0.110,-0.123
1684581645972,2023-05-20T13:20:45.972,6.580,-0.974,0.064,-0.079
1684581645982,2023-05-20T13:20:45.982,6.590,-0.956,0.026,-0.065
1684581645992,2023-05-20T13:20:45.992,6.600,-0.947,-0.007,-0.045
1684581646002,2023-05-20T13:20:46.002,6.610,-0.934,0.030,-0.054
1684581646012,2023-05-20T13:20:46.012,6.620,-0.952,0.057,-0.072
1684581646022,2023-05-20T13:20:46.022,6.630,-0.951,0.033,-0.055
1684581646032,2023-05-20T13:20:46.032,6.640,-0.942,0.003,-0.047
1684581646042,2023-05-20T13:20:46.042,6.650,-0.938,-0.038,-0.065
1684581646052,2023-05-20T13:20:46.052,6.660,-0.931,-0.089,-0.090
1684581646062,2023-05-20T13:20:46.062,6.670,-0.931,-0.133,-0.105
1684581646072,2023-05-20T13:20:46.072,6.680,-0.931,-0.154,-0.115
1684581646082,2023-05-20T13:20:46.082,6.690,-0.937,-0.163,-0.129
1684581646092,2023-05-20T13:20:46.092,6.700,-0.939,-0.181,-0.162
1684581646102,2023-05-20T13:20:46.102,6.710,-0.932,-0.183,-0.177
1684581646112,2023-05-20T13:20:46.112,6.720,-0.940,-0.178,-0.167
1684581646122,2023-05-20T13:20:46.122,6.730,-0.936,-0.146,-0.167
1684581646132,2023-05-20T13:20:46.132,6.740,-0.946,-0.115,-0.177
1684581646142,2023-05-20T13:20:46.142,6.750,-0.954,-0.112,-0.155
1684581646152,2023-05-20T13:20:46.152,6.760,-0.936,-0.135,-0.110
1684581646162,2023-05-20T13:20:46.162,6.770,-0.927,-0.160,-0.096
1684581646172,2023-05-20T13:20:46.172,6.780,-0.929,-0.166,-0.108
1684581646182,2023-05-20T13:20:46.182,6.790,-0.938,-0.159,-0.134
1684581646192,2023-05-20T13:20:46.192,6.800,-0.945,-0.155,-0.141
1684581646202,2023-05-20T13:20:46.202,6.810,-0.941,-0.164,-0.123
1684581646212,2023-05-20T13:20:46.212,6.820,-0.934,-0.151,-0.136
1684581646222,2023-05-20T13:20:46.222,6.830,-0.944,-0.135,-0.170
1684581646232,2023-05-20T13:20:46.232,6.840,-0.941,-0.130,-0.170
1684581646242,2023-05-20T13:20:46.242,6.850,-0.930,-0.137,-0.160
1684581646252,2023-05-20T13:20:46.252,6.860,-0.935,-0.158,-0.159
1684581646262,2023-05-20T13:20:46.262,6.870,-0.931,-0.170,-0.154
1684581646272,2023-05-20T13:20:46.272,6.880,-0.932,-0.161,-0.146
1684581646282,2023-05-20T13:20:46.282,6.890,-0.939,-0.150,-0.144
1684581646292,2023-05-20T13:20:46.292,6.900,-0.944,-0.137,-0.149
1684581646302,2023-05-20T13:20:46.302,6.910,-0.954,-0.125,-0.169
1684581646312,2023-05-20T13:20:46.312,6.920,-0.953,-0.146,-0.172
1684581646322,2023-05-20T13:20:46.322,6.930,-0.936,-0.162,-0.164
1684581646332,2023-05-20T13:20:46.332,6.940,-0.917,-0.141,-0.141
