epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681555309446,2023-04-15T12.41.49.446,19.420,-1.052,0.015,-0.064
1681555309456,2023-04-15T12.41.49.456,19.430,-1.041,0.021,-0.062
1681555309466,2023-04-15T12.41.49.466,19.440,-1.054,0.023,-0.074
1681555309476,2023-04-15T12.41.49.476,19.450,-1.059,0.019,-0.074
1681555309486,2023-04-15T12.41.49.486,19.460,-1.060,0.016,-0.073
1681555309496,2023-04-15T12.41.49.496,19.470,-1.054,0.014,-0.070
1681555309506,2023-04-15T12.41.49.506,19.480,-1.051,0.015,-0.067
1681555309516,2023-04-15T12.41.49.516,19.490,-1.054,0.015,-0.067
1681555309526,2023-04-15T12.41.49.526,19.500,-1.060,0.017,-0.062
1681555309536,2023-04-15T12.41.49.536,19.510,-1.065,0.017,-0.069
1681555309546,2023-04-15T12.41.49.546,19.520,-1.083,0.015,-0.086
1681555309556,2023-04-15T12.41.49.556,19.530,-1.081,0.013,-0.084
1681555309566,2023-04-15T12.41.49.566,19.540,-1.070,0.007,-0.086
1681555309576,2023-04-15T12.41.49.576,19.550,-1.055,0.004,-0.089
1681555309586,2023-04-15T12.41.49.586,19.560,-1.042,0.008,-0.084
1681555309596,2023-04-15T12.41.49.596,19.570,-1.040,0.012,-0.080
1681555309606,2023-04-15T12.41.49.606,19.580,-1.052,0.016,-0.083
1681555309616,2023-04-15T12.41.49.616,19.590,-1.067,0.015,-0.082
1681555309626,2023-04-15T12.41.49.626,19.600,-1.067,0.014,-0.069
1681555309636,2023-04-15T12.41.49.636,19.610,-1.073,0.015,-0.072
1681555309646,2023-04-15T12.41.49.646,19.620,-1.061,0.014,-0.070
1681555309656,2023-04-15T12.41.49.656,19.630,-1.042,0.016,-0.061
1681555309666,2023-04-15T12.41.49.666,19.640,-1.050,0.024,-0.067
1681555309676,2023-04-15T12.41.49.676,19.650,-1.060,0.027,-0.070
1681555309686,2023-04-15T12.41.49.686,19.660,-1.058,0.020,-0.061
1681555309696,2023-04-15T12.41.49.696,19.670,-1.056,0.016,-0.059
1681555309706,2023-04-15T12.41.49.706,19.680,-1.066,0.017,-0.062
1681555309716,2023-04-15T12.41.49.716,19.690,-1.064,0.016,-0.066
1681555309726,2023-04-15T12.41.49.726,19.700,-1.072,0.017,-0.074
1681555309736,2023-04-15T12.41.49.736,19.710,-1.059,0.020,-0.074
1681555309746,2023-04-15T12.41.49.746,19.720,-1.038,0.021,-0.062
1681555309756,2023-04-15T12.41.49.756,19.730,-1.040,0.025,-0.055
1681555309766,2023-04-15T12.41.49.766,19.740,-1.047,0.025,-0.048
1681555309776,2023-04-15T12.41.49.776,19.750,-1.054,0.022,-0.045
1681555309786,2023-04-15T12.41.49.786,19.760,-1.083,0.025,-0.059
1681555309796,2023-04-15T12.41.49.796,19.770,-1.076,0.028,-0.055
1681555309806,2023-04-15T12.41.49.806,19.780,-1.057,0.034,-0.038
1681555309816,2023-04-15T12.41.49.816,19.790,-1.053,0.033,-0.041
1681555309826,2023-04-15T12.41.49.826,19.800,-1.048,0.033,-0.031
1681555309836,2023-04-15T12.41.49.836,19.810,-1.050,0.022,-0.015
1681555309846,2023-04-15T12.41.49.846,19.820,-1.058,0.021,-0.005
1681555309856,2023-04-15T12.41.49.856,19.830,-1.068,0.028,0.003
1681555309866,2023-04-15T12.41.49.866,19.840,-1.094,0.039,-0.002
1681555309876,2023-04-15T12.41.49.876,19.850,-1.112,0.050,-0.006
1681555309886,2023-04-15T12.41.49.886,19.860,-1.115,0.063,-0.002
1681555309896,2023-04-15T12.41.49.896,19.870,-1.104,0.060,0.010
1681555309906,2023-04-15T12.41.49.906,19.880,-1.081,0.065,0.011
1681555309916,2023-04-15T12.41.49.916,19.890,-1.071,0.074,0.014
1681555309926,2023-04-15T12.41.49.926,19.900,-1.085,0.070,0.019
1681555309936,2023-04-15T12.41.49.936,19.910,-1.080,0.078,0.036
1681555309946,2023-04-15T12.41.49.946,19.920,-1.074,0.094,0.039
1681555309956,2023-04-15T12.41.49.956,19.930,-1.031,0.094,0.036
1681555309966,2023-04-15T12.41.49.966,19.940,-0.967,0.097,0.076
1681555309976,2023-04-15T12.41.49.976,19.950,-0.982,0.117,0.116
1681555309986,2023-04-15T12.41.49.986,19.960,-0.996,0.125,0.166
1681555309996,2023-04-15T12.41.49.996,19.970,-0.999,0.123,0.228
1681555310006,2023-04-15T12.41.50.006,19.980,-1.014,0.135,0.303
1681555310016,2023-04-15T12.41.50.016,19.990,-1.039,0.151,0.383
1681555310026,2023-04-15T12.41.50.026,20.000,-1.081,0.195,0.563
1681555310036,2023-04-15T12.41.50.036,20.010,-0.910,0.042,0.559
1681555310046,2023-04-15T12.41.50.046,20.020,-0.927,0.027,0.501
1681555310056,2023-04-15T12.41.50.056,20.030,-0.926,0.039,0.434
1681555310066,2023-04-15T12.41.50.066,20.040,-0.884,-0.007,0.346
1681555310076,2023-04-15T12.41.50.076,20.050,-0.862,-0.049,0.305
1681555310086,2023-04-15T12.41.50.086,20.060,-0.820,-0.109,0.244
1681555310096,2023-04-15T12.41.50.096,20.070,-0.884,-0.132,-0.017
1681555310106,2023-04-15T12.41.50.106,20.080,-1.021,-0.034,-0.229
1681555310116,2023-04-15T12.41.50.116,20.090,-1.006,0.008,-0.121
1681555310126,2023-04-15T12.41.50.126,20.100,-0.893,-0.019,0.045
1681555310136,2023-04-15T12.41.50.136,20.110,-0.826,0.116,0.133
1681555310146,2023-04-15T12.41.50.146,20.120,-0.853,0.261,0.135
1681555310156,2023-04-15T12.41.50.156,20.130,-1.073,0.293,-0.022
1681555310166,2023-04-15T12.41.50.166,20.140,-1.260,0.277,-0.126
1681555310176,2023-04-15T12.41.50.176,20.150,-1.159,0.219,-0.123
1681555310186,2023-04-15T12.41.50.186,20.160,-0.933,0.191,-0.021
1681555310196,2023-04-15T12.41.50.196,20.170,-0.762,0.147,0.092
1681555310206,2023-04-15T12.41.50.206,20.180,-0.862,0.133,0.065
1681555310216,2023-04-15T12.41.50.216,20.190,-1.079,0.101,0.030
1681555310226,2023-04-15T12.41.50.226,20.200,-1.178,0.120,0.053
1681555310236,2023-04-15T12.41.50.236,20.210,-1.128,0.128,0.097
1681555310246,2023-04-15T12.41.50.246,20.220,-1.052,0.136,0.128
1681555310256,2023-04-15T12.41.50.256,20.230,-1.125,0.167,-0.022
1681555310266,2023-04-15T12.41.50.266,20.240,-1.121,0.128,-0.034
1681555310276,2023-04-15T12.41.50.276,20.250,-1.119,0.079,-0.045
1681555310286,2023-04-15T12.41.50.286,20.260,-1.139,-0.003,-0.026
1681555310296,2023-04-15T12.41.50.296,20.270,-1.042,-0.043,0.131
1681555310306,2023-04-15T12.41.50.306,20.280,-1.122,-0.083,0.192
1681555310316,2023-04-15T12.41.50.316,20.290,-1.210,-0.125,0.226
1681555310326,2023-04-15T12.41.50.326,20.300,-1.252,-0.100,0.254
1681555310336,2023-04-15T12.41.50.336,20.310,-1.224,-0.029,0.255
1681555310346,2023-04-15T12.41.50.346,20.320,-1.216,0.136,0.183
1681555310356,2023-04-15T12.41.50.356,20.330,-1.253,0.194,0.035
1681555310366,2023-04-15T12.41.50.366,20.340,-0.982,0.142,0.104
1681555310376,2023-04-15T12.41.50.376,20.350,-0.913,0.244,0.219
1681555310386,2023-04-15T12.41.50.386,20.360,-1.067,0.294,0.250
1681555310396,2023-04-15T12.41.50.396,20.370,-1.135,0.338,0.292
1681555310406,2023-04-15T12.41.50.406,20.380,-1.123,0.390,0.317
1681555310416,2023-04-15T12.41.50.416,20.390,-1.066,0.365,0.320
1681555310426,2023-04-15T12.41.50.426,20.400,-0.935,0.336,0.360
1681555310436,2023-04-15T12.41.50.436,20.410,-0.955,0.375,0.330
1681555310446,2023-04-15T12.41.50.446,20.420,-0.979,0.363,0.248
1681555310456,2023-04-15T12.41.50.456,20.430,-0.969,0.343,0.175
1681555310466,2023-04-15T12.41.50.466,20.440,-0.787,0.229,0.311
1681555310476,2023-04-15T12.41.50.476,20.450,-0.872,0.180,0.376
1681555310486,2023-04-15T12.41.50.486,20.460,-1.034,0.167,0.440
1681555310496,2023-04-15T12.41.50.496,20.470,-1.175,0.184,0.432
1681555310506,2023-04-15T12.41.50.506,20.480,-1.118,0.179,0.432
1681555310516,2023-04-15T12.41.50.516,20.490,-1.108,0.208,0.377
1681555310526,2023-04-15T12.41.50.526,20.500,-1.024,0.188,0.339
1681555310536,2023-04-15T12.41.50.536,20.510,-0.971,0.202,0.308
1681555310546,2023-04-15T12.41.50.546,20.520,-1.035,0.274,0.256
1681555310556,2023-04-15T12.41.50.556,20.530,-1.083,0.214,0.268
1681555310566,2023-04-15T12.41.50.566,20.540,-1.116,0.065,0.358
1681555310576,2023-04-15T12.41.50.576,20.550,-1.133,-0.055,0.438
1681555310586,2023-04-15T12.41.50.586,20.560,-1.077,-0.081,0.476
1681555310596,2023-04-15T12.41.50.596,20.570,-1.078,0.037,0.473
1681555310606,2023-04-15T12.41.50.606,20.580,-1.109,0.206,0.438
1681555310616,2023-04-15T12.41.50.616,20.590,-1.111,0.308,0.420
1681555310626,2023-04-15T12.41.50.626,20.600,-1.083,0.280,0.438
1681555310636,2023-04-15T12.41.50.636,20.610,-1.047,0.156,0.464
1681555310646,2023-04-15T12.41.50.646,20.620,-0.963,0.012,0.504
1681555310656,2023-04-15T12.41.50.656,20.630,-0.956,0.011,0.500
1681555310666,2023-04-15T12.41.50.666,20.640,-1.026,0.137,0.451
1681555310676,2023-04-15T12.41.50.676,20.650,-1.051,0.276,0.422
1681555310686,2023-04-15T12.41.50.686,20.660,-1.030,0.351,0.407
1681555310696,2023-04-15T12.41.50.696,20.670,-0.968,0.322,0.429
1681555310706,2023-04-15T12.41.50.706,20.680,-1.009,0.310,0.436
1681555310716,2023-04-15T12.41.50.716,20.690,-1.070,0.265,0.433
1681555310726,2023-04-15T12.41.50.726,20.700,-1.054,0.197,0.431
1681555310736,2023-04-15T12.41.50.736,20.710,-0.998,0.169,0.439
1681555310746,2023-04-15T12.41.50.746,20.720,-1.014,0.191,0.413
1681555310756,2023-04-15T12.41.50.756,20.730,-1.015,0.230,0.380
1681555310766,2023-04-15T12.41.50.766,20.740,-1.001,0.257,0.388
1681555310776,2023-04-15T12.41.50.776,20.750,-1.063,0.242,0.416
1681555310786,2023-04-15T12.41.50.786,20.760,-1.104,0.188,0.441
1681555310796,2023-04-15T12.41.50.796,20.770,-1.102,0.134,0.459
1681555310806,2023-04-15T12.41.50.806,20.780,-1.090,0.109,0.439
1681555310816,2023-04-15T12.41.50.816,20.790,-1.033,0.104,0.391
1681555310826,2023-04-15T12.41.50.826,20.800,-0.992,0.135,0.370
1681555310836,2023-04-15T12.41.50.836,20.810,-1.021,0.164,0.374
1681555310846,2023-04-15T12.41.50.846,20.820,-1.054,0.184,0.385
1681555310856,2023-04-15T12.41.50.856,20.830,-1.079,0.226,0.396
1681555310866,2023-04-15T12.41.50.866,20.840,-1.098,0.265,0.381
1681555310876,2023-04-15T12.41.50.876,20.850,-1.092,0.293,0.344
1681555310886,2023-04-15T12.41.50.886,20.860,-1.041,0.286,0.334
1681555310896,2023-04-15T12.41.50.896,20.870,-1.010,0.253,0.337
1681555310906,2023-04-15T12.41.50.906,20.880,-0.992,0.218,0.336
1681555310916,2023-04-15T12.41.50.916,20.890,-1.017,0.226,0.330
1681555310926,2023-04-15T12.41.50.926,20.900,-1.049,0.219,0.333
1681555310936,2023-04-15T12.41.50.936,20.910,-1.071,0.199,0.342
1681555310946,2023-04-15T12.41.50.946,20.920,-1.077,0.171,0.358
1681555310956,2023-04-15T12.41.50.956,20.930,-1.049,0.139,0.370
1681555310966,2023-04-15T12.41.50.966,20.940,-1.029,0.127,0.368
1681555310976,2023-04-15T12.41.50.976,20.950,-1.045,0.135,0.333
1681555310986,2023-04-15T12.41.50.986,20.960,-1.042,0.150,0.321
1681555310996,2023-04-15T12.41.50.996,20.970,-1.065,0.160,0.295
1681555311006,2023-04-15T12.41.51.006,20.980,-1.068,0.162,0.265
1681555311016,2023-04-15T12.41.51.016,20.990,-1.057,0.170,0.264
1681555311026,2023-04-15T12.41.51.026,21.000,-1.026,0.136,0.311
1681555311036,2023-04-15T12.41.51.036,21.010,-1.033,0.111,0.299
1681555311046,2023-04-15T12.41.51.046,21.020,-1.040,0.133,0.297
1681555311056,2023-04-15T12.41.51.056,21.030,-1.050,0.128,0.299
1681555311066,2023-04-15T12.41.51.066,21.040,-1.090,0.121,0.240
1681555311076,2023-04-15T12.41.51.076,21.050,-1.081,0.105,0.201
1681555311086,2023-04-15T12.41.51.086,21.060,-1.015,0.120,0.189
1681555311096,2023-04-15T12.41.51.096,21.070,-0.981,0.176,0.166
1681555311106,2023-04-15T12.41.51.106,21.080,-1.013,0.228,0.134
1681555311116,2023-04-15T12.41.51.116,21.090,-1.033,0.245,0.146
1681555311126,2023-04-15T12.41.51.126,21.100,-1.021,0.272,0.179
1681555311136,2023-04-15T12.41.51.136,21.110,-1.038,0.280,0.196
1681555311146,2023-04-15T12.41.51.146,21.120,-1.034,0.256,0.194
1681555311156,2023-04-15T12.41.51.156,21.130,-1.042,0.240,0.154
1681555311166,2023-04-15T12.41.51.166,21.140,-0.971,0.207,0.206
1681555311176,2023-04-15T12.41.51.176,21.150,-0.917,0.161,0.205
1681555311186,2023-04-15T12.41.51.186,21.160,-0.901,0.171,0.198
1681555311196,2023-04-15T12.41.51.196,21.170,-0.964,0.202,0.168
1681555311206,2023-04-15T12.41.51.206,21.180,-0.983,0.192,0.195
1681555311216,2023-04-15T12.41.51.216,21.190,-0.940,0.153,0.232
1681555311226,2023-04-15T12.41.51.226,21.200,-0.936,0.148,0.186
1681555311236,2023-04-15T12.41.51.236,21.210,-0.929,0.177,0.189
1681555311246,2023-04-15T12.41.51.246,21.220,-0.830,0.157,0.270
1681555311256,2023-04-15T12.41.51.256,21.230,-0.860,0.156,0.221
1681555311266,2023-04-15T12.41.51.266,21.240,-0.984,0.163,0.109
1681555311276,2023-04-15T12.41.51.276,21.250,-0.980,0.166,0.159
1681555311286,2023-04-15T12.41.51.286,21.260,-0.916,0.123,0.141
1681555311296,2023-04-15T12.41.51.296,21.270,-0.883,0.095,0.109
1681555311306,2023-04-15T12.41.51.306,21.280,-0.875,0.083,0.138
1681555311316,2023-04-15T12.41.51.316,21.290,-0.871,0.057,0.172
1681555311326,2023-04-15T12.41.51.326,21.300,-0.886,0.063,0.179
1681555311336,2023-04-15T12.41.51.336,21.310,-0.945,0.073,0.161
1681555311346,2023-04-15T12.41.51.346,21.320,-0.959,0.083,0.191
1681555311356,2023-04-15T12.41.51.356,21.330,-0.951,0.062,0.282
1681555311366,2023-04-15T12.41.51.366,21.340,-0.871,0.071,0.500
1681555311376,2023-04-15T12.41.51.376,21.350,-0.757,0.089,0.659
1681555311386,2023-04-15T12.41.51.386,21.360,-0.802,0.065,0.587
1681555311396,2023-04-15T12.41.51.396,21.370,-0.985,0.036,0.379
1681555311406,2023-04-15T12.41.51.406,21.380,-1.182,0.023,0.183
1681555311416,2023-04-15T12.41.51.416,21.390,-1.243,0.063,0.164
1681555311426,2023-04-15T12.41.51.426,21.400,-1.126,0.117,0.300
1681555311436,2023-04-15T12.41.51.436,21.410,-1.053,0.155,0.360
1681555311446,2023-04-15T12.41.51.446,21.420,-1.031,0.193,0.378
1681555311456,2023-04-15T12.41.51.456,21.430,-1.016,0.204,0.394
1681555311466,2023-04-15T12.41.51.466,21.440,-0.982,0.178,0.404
1681555311476,2023-04-15T12.41.51.476,21.450,-0.975,0.160,0.419
1681555311486,2023-04-15T12.41.51.486,21.460,-1.002,0.140,0.359
1681555311496,2023-04-15T12.41.51.496,21.470,-1.132,0.079,0.139
1681555311506,2023-04-15T12.41.51.506,21.480,-1.320,0.012,-0.063
1681555311516,2023-04-15T12.41.51.516,21.490,-1.383,-0.019,-0.075
1681555311526,2023-04-15T12.41.51.526,21.500,-1.200,-0.013,0.038
1681555311536,2023-04-15T12.41.51.536,21.510,-1.050,0.001,0.035
1681555311546,2023-04-15T12.41.51.546,21.520,-0.996,0.002,-0.035
1681555311556,2023-04-15T12.41.51.556,21.530,-0.968,-0.008,-0.058
1681555311566,2023-04-15T12.41.51.566,21.540,-0.951,-0.008,-0.063
1681555311576,2023-04-15T12.41.51.576,21.550,-0.958,0.030,-0.050
1681555311586,2023-04-15T12.41.51.586,21.560,-0.973,0.053,-0.075
1681555311596,2023-04-15T12.41.51.596,21.570,-1.006,0.070,-0.096
1681555311606,2023-04-15T12.41.51.606,21.580,-1.044,0.081,-0.121
1681555311616,2023-04-15T12.41.51.616,21.590,-1.095,0.083,-0.164
1681555311626,2023-04-15T12.41.51.626,21.600,-1.138,0.083,-0.190
